charid,名前,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
96,犬走 椛,0.0,0.0,0.0,0.0,0.0118263974115809,0.0139766491445459,0.0115077082813764,0.0123394169234415,0.0149402468286658,0.0140177385303148,0.014018441944204,0.0140305923159851,0.0157640900524588,0.0138718227776997,0.0135069565904243,0.0123352260187395,0.0109117118116075,0.0113434689201589
97,八坂 神奈子,0.0,0.0,0.0,0.0,0.0107804306593774,0.0127683154905295,0.0125307287875934,0.0102962787390376,0.0087070023369781,0.0066423023708334,0.0050859591200008,0.0040873084074184,0.0046944810577878,0.0044542550203623,0.0038647724579952,0.0037198290563993,0.0035171125718582,0.003357161303084
98,稗田 阿求,0.0,0.0,0.0,0.0,0.0057597902488006,0.004994958862781,0.0043720130091562,0.0039772457928419,0.0050569394183347,0.0052697436236653,0.0041937793163872,0.0043466712497851,0.0048266667673795,0.0043050484482516,0.0042766387199422,0.0042535262133584,0.0031775292890581,0.0026373771284457
99,秋 静葉,0.0,0.0,0.0,0.0,0.0016735468035256,0.0054336532467232,0.0075326883044834,0.0074709646835743,0.0065810556263336,0.0049555434285304,0.0039426867968073,0.0033654672437229,0.0039315806767152,0.0039495857323409,0.0032949300955755,0.0024999498404927,0.0025018278589967,0.0025659481645503
100,秋 穣子,0.0,0.0,0.0,0.0,0.0013527836661831,0.0054798316029277,0.0077515434376542,0.0076558426167338,0.0064364599860875,0.0048563223142773,0.0036221431547905,0.0030717310126087,0.0035576839552985,0.0032211065861536,0.0030297559269247,0.0024879115587568,0.0024533159614538,0.0023928702904961
101,綿月 豊姫,0.0,0.0,0.0,0.0,0.0004881178176949,0.001069798585403,0.0009364963838006,0.0012988859919412,0.0012505568886144,0.0015379272709232,0.0012394354157985,0.0012311922878615,0.0013709546451946,0.0011453798623788,0.0016079710226695,0.0013442747938444,0.001891964004172,0.0015412172594354
102,レイセン,0.0,0.0,0.0,0.0,0.0003904942541559,0.0004925691328474,0.0007430895219287,0.0007963972505333,0.000633094424861,0.0006835232315214,0.0006410872840337,0.0006624689467681,0.0007666771156322,0.0007372560033703,0.0010268446530731,0.0009791135811881,0.0010984479657921,0.000903851120061
103,ツチノコ,0.0,0.0,0.0,0.0,0.0003486555840678,0.0002616773518251,0.0004122619950426,0.0002939085091253,0.000191491523569,0.0001378071031293,0.0001976685792437,0.0002249894536193,0.0001623995860698,0.0002018677152085,0.000180544114826,0.0001203828173592,0.000200977861249,0.0002142868916862
104,カラス,0.0,0.0,0.0,0.0,0.0002091933504407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,綿月 依姫,0.0,0.0,0.0,0.0,0.0002091933504407,0.0019702765313897,0.0030995994442097,0.0028916804930078,0.0025753655924904,0.0026238472435823,0.0027994144736139,0.0026436260800274,0.0027192488830307,0.0021020572953236,0.0026855937080375,0.0022952990509821,0.0026161773317763,0.0024670465222336
106,月の兎,0.0,0.0,0.0,0.0,0.0001813009037152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,永遠亭の妖怪兎,0.0,0.0,0.0,0.0,0.0001673546803525,0.0001231422832118,0.0001272413564946,0.0001042901161412,8.59757860922442e-05,0.0001157579666286,9.082069857144384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,前鬼・後鬼,0.0,0.0,0.0,0.0,8.367734017628026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,月の都の門番,0.0,0.0,0.0,0.0,6.973111681356689e-05,9.235671240889396e-05,5.598619685764746e-05,5.214505807063285e-05,5.471186387688267e-05,8.268426187759422e-05,3.205436420168606e-05,4.999765635985813e-05,3.0213876478119487e-05,4.827271450638956e-05,3.949402511819998e-05,2.808932405048053e-05,4.158162646531919e-05,2.747267842131001e-05
110,コンガラ,0.0,0.0,0.0,0.0,2.7892446725426755e-05,0.0001539278540148,0.000188317207612,0.0002702062100023,0.0003243631929843,0.0003582984681362,0.0004434187047899,0.0004874771495086,0.0005098591655682,0.0004695618592894,0.0006093363875379,0.0005176461146445,0.0005405611440491,0.0004478046582673
111,シンギョク,0.0,0.0,0.0,0.0,2.7892446725426755e-05,6.926753430667047e-05,6.107585111743359e-05,0.0001279924152642,8.98837763691644e-05,0.0001267825348789,0.0001015054866386,0.0001343687014671,0.0002303808081456,0.0002238098581659,0.0002595321650624,0.0002166890712465,0.0002044429967878,0.0002142868916862
112,幽霊,0.0,0.0,0.0,0.0,1.3946223362713376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,古明地 さとり,0.0,0.0,0.0,0.0,0.0,0.0276377461883615,0.0278454984552899,0.028978430907798,0.0270628326676723,0.0269164833832195,0.0273744270282398,0.0275643329218942,0.0258593015307105,0.0235702499648925,0.0242888254476929,0.024437711923918,0.0218476795719864,0.0208792356001956
114,永江 衣玖,0.0,0.0,0.0,0.0,0.0,0.0217500057722945,0.0143171974327783,0.0129793789997629,0.0127986681569136,0.0102748976093223,0.0080830421728585,0.007209037076387,0.0067905687384573,0.0058717174554135,0.0060256598323196,0.0046668405529584,0.0037076950264909,0.0043763976725146
115,比那名居 天子,0.0,0.0,0.0,0.0,0.0,0.0200337102000292,0.0181039002020592,0.0187105949277079,0.0185942177375862,0.0191166013460997,0.019531792586894,0.0179991562895489,0.0171388214322132,0.0204983499508496,0.0184267837194344,0.0151080435785798,0.0162133691859357,0.0142857927790812
116,霊烏路 空,0.0,0.0,0.0,0.0,0.0,0.0147539848073208,0.0221756236098881,0.0224508177293197,0.0193445518707549,0.0159966485312518,0.0129446207434475,0.0112182241457431,0.0105370894217441,0.0095009479005757,0.0095237020570745,0.0085993459200256,0.0078866484862555,0.008453343150237
117,火焔猫 燐,0.0,0.0,0.0,0.0,0.0,0.011536892658411,0.0077515434376542,0.0095804693055226,0.0088203340550088,0.0090070722605325,0.0074686668589928,0.0070121713044701,0.0070964842377983,0.0064378247437157,0.0071089245212759,0.0069460885616259,0.0058907304159202,0.0056346463442106
118,古明地 こいし,0.0,0.0,0.0,0.0,0.0,0.0111289838452717,0.0167093349348778,0.0228821995733586,0.0228695591005369,0.0334209786509235,0.0419858747101751,0.0341015264909457,0.033514742483354,0.0317634461452043,0.0314767380192053,0.0355731225296442,0.0370180429607504,0.0361265721240226
119,水橋 パルスィ,0.0,0.0,0.0,0.0,0.0,0.010582539963519,0.01237294950554,0.0122303863474757,0.0105164018351922,0.0122152216213832,0.0123035334594138,0.0111182288330234,0.0114623893888865,0.0098476337593034,0.0093995779781315,0.0091892217250857,0.007567856016688,0.0084011450612366
120,星熊 勇儀,0.0,0.0,0.0,0.0,0.0,0.0091510109211812,0.0067590608569959,0.0059540175397013,0.0055845181057189,0.0050823259634094,0.0048134970242865,0.0047622767682764,0.0045245280025983,0.0040680733043111,0.0038083524221121,0.0037960715073935,0.0038982774811236,0.0037527678723509
121,アリスの人形（上海、蓬莱、大江戸他）,0.0,0.0,0.0,0.0,0.0,0.0030708606875957,0.002331061650982,0.0020763214031761,0.0017976755273832,0.0012843622011652,0.0011966962635296,0.0014124337921659,0.0014313823981509,0.0,0.0,0.0,0.0,0.0
122,黒谷 ヤマメ,0.0,0.0,0.0,0.0,0.0,0.002970807582486,0.0032013925294054,0.0047214979853045,0.0044824648476274,0.0038089883304945,0.003226805996303,0.0030592315985188,0.0030213876478119,0.0028173711557365,0.0027532977510973,0.0019863164864268,0.0020132437480292,0.0018379221863856
123,キスメ,0.0,0.0,0.0,0.0,0.0,0.0022473466686164,0.0018017376079642,0.0019435885280872,0.0016804358190756,0.001339485042417,0.0012982017501682,0.0014311829133009,0.0011632342444076,0.0011453798623788,0.0010832646889563,0.0009149094119299,0.0006167941259022,0.0007692349957966
124,妖精（メイド妖精・ひまわり妖精他）,0.0,0.0,0.0,0.0,0.0,0.0001385350686133,0.000330827526886,0.000369755866319,0.0004728668235073,0.0003252247633852,0.0002884892778151,0.0003031107916816,0.0003285759066995,0.0,0.0,0.0,0.0,0.0
125,幽霊（怨霊、化け化け含む）,0.0,0.0,0.0,0.0,0.0,0.0001385350686133,6.107585111743359e-05,4.266413842142688e-05,5.861985415380287e-05,8.268426187759422e-05,3.7396758235300406e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,ユウゲンマガン,0.0,0.0,0.0,0.0,0.0,9.235671240889396e-05,0.0001374206650142,0.0001848779331595,0.0001602276013537,0.0002480527856327,0.0002778044897479,0.0002656125494117,0.0002794783574226,0.0002413635725319,0.0003610882296521,0.0002528039164543,0.0002217686744817,0.0002335177665811
127,カラス（地獄鴉、紫・文の使い魔他）,0.0,0.0,0.0,0.0,0.0,9.235671240889396e-05,8.652412241636425e-05,9.954965631666272e-05,9.379176664608458e-05,4.409827300138358e-05,7.479351647060081e-05,0.0001218692873771,0.0001170787713527,0.0,0.0,0.0,0.0,0.0
128,酒虫,0.0,0.0,0.0,0.0,0.0,8.46603197081528e-05,0.0002239447874305,0.000142213794738,7.815980553840383e-05,9.922111425311306e-05,0.0001923261852101,0.0001437432620345,0.0001359624441515,0.0001097107147872,0.0001241240789429,8.426797215144158e-05,9.702379508574478e-05,7.417623173753701e-05
129,岩笠,0.0,0.0,0.0,0.0,0.0,6.926753430667047e-05,8.652412241636425e-05,0.0001090305759658,0.0001797675527383,0.0001433193872544,0.0001335598508403,8.43710451072606e-05,0.0001397391787113,9.215700042128916e-05,0.0001128400717662,8.426797215144158e-05,7.276784631430858e-05,7.967076742179902e-05
130,エリス,0.0,0.0,0.0,0.0,0.0,5.387474890518814e-05,0.0001068827394555,0.0002038397724579,0.0002032154943998,0.0002756142062586,0.0002991740658824,0.0003843569832664,0.000449431412612,0.0004739502878809,0.0006601144198327,0.0005417226781164,0.0004885841109675,0.0004175847120039
131,月の兎（玉兎）,0.0,0.0,0.0,0.0,0.0,5.387474890518814e-05,3.5627579818502926e-05,6.636643754444181e-05,4.689588332304229e-05,8.268426187759422e-05,0.0001068478806722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,木花咲耶姫,0.0,0.0,0.0,0.0,0.0,5.387474890518814e-05,4.58068883380752e-05,8.058781701825078e-05,3.1263922215361526e-05,3.3073704751037686e-05,4.273915226891475e-05,3.74982422698936e-05,6.798122207576885e-05,4.38842859148996e-05,5.077803229482854e-05,4.012760578640076e-05,5.1977033081648986e-05,4.9450821158358015e-05
133,キクリ,0.0,0.0,0.0,0.0,0.0,2.308917810222349e-05,0.0002239447874305,9.954965631666272e-05,0.0001133317180306,0.0001212702507538,9.082069857144384e-05,0.0001812415043044,0.0001586228515101,0.0001448181435191,0.0002031121291793,0.0002166890712465,0.0001490008281673,0.0001456051956329
134,聖 白蓮,0.0,0.0,0.0,0.0,0.0,0.0,0.0220636512161728,0.0189665797582365,0.0146901354509429,0.0148170197284648,0.0123462726116827,0.0097620424042623,0.0088564425426487,0.0083818986097458,0.0078593109985217,0.0076764109869384,0.0062545696474917,0.0054780520772092
135,多々良 小傘,0.0,0.0,0.0,0.0,0.0,0.0,0.0168263969828529,0.0121403176108082,0.01135661974473,0.0118293617326211,0.0140718658845401,0.0136743590144211,0.0153637561891237,0.0136699550624912,0.0142742690784351,0.0128368210910696,0.013229887487049,0.0112500618135264
136,ナズーリン,0.0,0.0,0.0,0.0,0.0,0.0,0.0158135557851555,0.0136809670538042,0.0094807844118083,0.0075793906721128,0.007548802769497,0.0075121478680686,0.0077989568659145,0.0062491223142817,0.0063134020153236,0.0056218775706747,0.0041824185953033,0.0053544250243133
137,寅丸 星,0.0,0.0,0.0,0.0,0.0,0.0,0.0109834738926184,0.0113723631192225,0.0079214962913172,0.0067249866327109,0.0054065027620177,0.0047810258894114,0.0043281378054906,0.0035326850161494,0.003537536249873,0.0030737746032382,0.0022558032357435,0.0021318798454936
138,封獣 ぬえ,0.0,0.0,0.0,0.0,0.0,0.0,0.0090748535451986,0.0109694240341313,0.010719617329592,0.0104016801442013,0.0103642444252118,0.0100589034888989,0.010072551070893,0.0086100968965033,0.0082486092461154,0.0070865351818783,0.0068159216047735,0.0060851982703201
139,村紗 水蜜,0.0,0.0,0.0,0.0,0.0,0.0,0.0089832397685225,0.0073761554870822,0.0054477384460267,0.0052697436236653,0.0044341870478999,0.0040779338468509,0.0041430778120621,0.0043313790198005,0.0042992067342954,0.0043177303826167,0.0055892636240466,0.0047088170814125
140,宇佐見 蓮子,0.0,0.0,0.0,0.0,0.0,0.0,0.0067183436229176,0.0077696136525242,0.0076674769233174,0.0104127047124516,0.0137673494246241,0.0117931971938815,0.0122403967081981,0.0117522117680101,0.0124801119373511,0.0110190405489456,0.0079351603837984,0.007173116335804
141,雲居 一輪,0.0,0.0,0.0,0.0,0.0,0.0,0.0039902889396723,0.0047404598246029,0.0031732881048591,0.0041727990827559,0.0044929533822696,0.0028404918519444,0.0029005321418994,0.0030850652998174,0.0022793694496789,0.0019140867960113,0.0016597999230739,0.0013324249034335
142,雲山,0.0,0.0,0.0,0.0,0.0,0.0,0.0016490479801707,0.0014742830054515,0.000683898298461,0.0007717197775242,0.0006357448900001,0.0005687233410933,0.0005891705913233,0.0005309998595702,0.0004287922727118,0.0005417226781164,0.0005648170928205,0.0004285737833724
143,核熱造神ヒソウテンソク,0.0,0.0,0.0,0.0,0.0,0.0,0.0015370755864554,0.0008295804693055,0.0005432106484919,0.0004023967411376,0.0005288970093278,0.0004218552255363,0.0003701199868569,0.000215033000983,0.0002087541327676,0.0003089825645552,0.0002217686744817,0.0002637377128445
144,大ナマズ,0.0,0.0,0.0,0.0,0.0,0.0,0.0011044549743735,0.0004550841431618,0.000289191280492,0.0002094667967565,0.0002831468837815,0.0002937362311141,0.0003172457030202,0.0004651734306979,0.0003103101973572,0.0003932505367067,0.0004262116712695,0.0003708811586876
145,UFO（赤・青・緑、その他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0004835171546796,0.0003650154064944,0.000191491523569,0.0001874176602558,0.0002243805494118,0.0002499882817992,0.0002341575427054,0.0002896362870383,0.0002426061542975,0.000345097409763,0.0003603740960327,0.0002582431771603
146,レイラ･プリズムリバー,0.0,0.0,0.0,0.0,0.0,0.0,0.0003664551067046,0.0003270917278976,0.0002657433388305,0.0002921510586341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,ミミちゃん,0.0,0.0,0.0,0.0,0.0,0.0,0.0001374206650142,0.0001564351742118,0.0001875835332921,0.0001543439555048,0.0001495870329412,0.000171866943737,0.0001208555059124,0.0001579834292936,0.0002369641507091,0.0001524849019883,0.0001836521835551,0.0001840669454227
148,毘沙門天,0.0,0.0,0.0,0.0,0.0,0.0,0.0001323310107544,7.584735719364778e-05,4.29878930461221e-05,2.204913650069179e-05,5.342394033614343e-05,3.74982422698936e-05,4.1544080157414296e-05,3.510742873191968e-05,2.256801435325713e-05,2.808932405048053e-05,3.118621984898939e-05,4.9450821158358015e-05
149,命蓮,0.0,0.0,0.0,0.0,0.0,0.0,9.16137766761504e-05,8.532827684285376e-05,7.425181526148362e-05,9.922111425311306e-05,7.479351647060081e-05,9.999531271971626e-05,0.0001321857095917,0.0001316528577446,7.334604664808566e-05,7.222969041552136e-05,5.544216862042559e-05,5.769262468475101e-05
150,大天狗,0.0,0.0,0.0,0.0,0.0,0.0,2.5448271298930665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,水江浦島子,0.0,0.0,0.0,0.0,0.0,0.0,1.5268962779358398e-05,2.3702299123014933e-05,3.1263922215361526e-05,4.409827300138358e-05,0.0,1.2499414089964532e-05,4.532081471717923e-05,4.38842859148996e-06,5.642003588314282e-05,8.025521157280151e-06,2.0790813232659595e-05,1.9230874894917005e-05
152,姫海棠 はたて,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091301256221853,0.0071828861289793,0.0062068319249447,0.0050432199677319,0.0047779010358889,0.0058426083639563,0.0051300730234517,0.005224495322779,0.0041090668325274,0.0037146252975685,0.0032994686783993
153,茨木 華扇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043754444181085,0.0137600337650359,0.0112615964677283,0.0113953264736993,0.0098714122775494,0.0088413356044097,0.0073374526049712,0.0071935545751007,0.0091852089645071,0.0075886468299207,0.007865427832021
154,河童,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001659160938611,8.59757860922442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,天狗（大天狗他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001327328750888,5.471186387688267e-05,3.3073704751037686e-05,3.205436420168606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,化け狸,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.954965631666272e-05,2.3447941661521143e-05,3.3073704751037686e-05,3.205436420168606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,物部 布都,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175038884503255,0.0107875400329634,0.0126775010417668,0.0107432464103245,0.0099101514848231,0.0091103777559331,0.0085927714650026,0.008595333159447,0.0089504450966599,0.0084368595431843
158,霍 青娥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091603292091009,0.0076951486387414,0.0067955252107574,0.0058528506476258,0.0058086177529184,0.0054635935964049,0.0052414213335439,0.0052527035974398,0.0045947697244177,0.0048544222770454
159,豊聡耳 神子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088359660161165,0.0106717820663348,0.011357929715464,0.0101526490945736,0.0085845176543456,0.0089436174694565,0.0086435494972974,0.0103248329688409,0.0110225961488483,0.0100275276237781
160,宮古 芳香,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058971573278725,0.0035058127036099,0.0029970830528576,0.002990484821024,0.002987397036774,0.0028919744417918,0.0027025197188025,0.0028209706867839,0.0026785497714743,0.0027500151099731
161,幽谷 響子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005627505998765,0.0046523678016459,0.0041991217104208,0.0042279268159305,0.0041695149539804,0.0040592964471282,0.0040566005799979,0.002953391785879,0.0021379886274251,0.0017033060621212
162,二ッ岩 マミゾウ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050725713794424,0.006184782788444,0.007174835187144,0.0050028904895083,0.004932415335053,0.0048448251650049,0.0038816984687602,0.0035833951967255,0.0033403906593806,0.0034011175885581
163,蘇我 屠自古,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036891428214126,0.0035664478289868,0.0031947516321013,0.0034217146071277,0.0041883986267793,0.0042128914478303,0.0044064048024734,0.0044902790874982,0.0037146252975685,0.0035329864449804
164,神降ろしの神霊（天照、伊豆能売他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002071234846767,4.961055712655653e-05,4.273915226891475e-05,4.6872802837367e-05,5.665101839647404e-05,0.0,0.0,0.0,0.0,0.0
165,妖怪狐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.034382498456344e-05,5.512284125172948e-05,0.0001228750627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,雷獣,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.517191249228172e-05,9.922111425311306e-05,0.0001228750627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,大鷲（久米、竿打）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1263922215361526e-05,3.858598887621064e-05,8.54783045378295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,子龍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5631961107680763e-05,3.858598887621064e-05,1.602718210084303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,秦 こころ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200261282267533,0.0190242651537006,0.0176272987203724,0.0168782267475895,0.0160002106445723,0.0153744597781564,0.0149234565919624,0.0151183863556823,0.0136429321040225
170,少名 針妙丸,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108261260218396,0.0115609406887414,0.0075371466962486,0.0058501618330758,0.0054987010251369,0.0048464810823619,0.0044421259605545,0.0037735326017277,0.0030192473585019
171,今泉 影狼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091448793636619,0.0073885309484886,0.0070902926425323,0.0081955139946899,0.0075700393203201,0.0075095067760463,0.0058867197688649,0.0040715342580625,0.0038434277111412
172,本居 小鈴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064052741534509,0.0055667745830261,0.0053997468868646,0.0058539385676356,0.0059550975986518,0.005405039437605,0.005228627033968,0.0038982774811236,0.0034670520167693
173,赤蛮奇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063556635963244,0.0057644431622698,0.0056747339968438,0.005638664697729,0.0048930978795113,0.0049085431218334,0.0043618707489817,0.0040749993936012,0.0038049659613514
174,鬼人 正邪,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061020985265664,0.0123035334594138,0.0118931925066012,0.0114963799999244,0.0112124350512568,0.0102740885343203,0.0093336811059168,0.0101459168575378,0.0090247748614003
175,堀川 雷鼓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058430211726833,0.0047387035078159,0.0048247738387263,0.0046302765702718,0.0048448251650049,0.0042822807235305,0.0032382977869625,0.0028760624971845,0.0026126517178665
176,わかさぎ姫,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038696234558714,0.002991740658824,0.0028373669984219,0.0029118623455787,0.0028744207274259,0.0029225578587467,0.0028209706867839,0.0022939197266701,0.0021923197380205
177,九十九 弁々,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023702821738243,0.0019018922759667,0.0015624267612455,0.002039436662273,0.0025540654402471,0.0022003813994425,0.001849882626753,0.0015835669412209,0.0012252814575904
178,九十九 八橋,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014828044296715,0.0014317616010086,0.001406184085121,0.0018241627923664,0.0016324954360342,0.0016305390370228,0.0009710880600308,0.0010741920170207,0.000777476799323
179,ホフゴブリン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004299581617634,0.000235065337479,0.0002281143071418,0.0001510693823905,0.0001316528577446,0.0001071980681779,8.828073273008166e-05,8.316325293063838e-05,6.868169605327502e-05
180,チュパカブラ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001708808078803,0.0001869837911765,0.0001906160648719,0.0001548461169503,0.0001492065721106,0.0001410500897078,0.0001805742260388,0.0001697916414,0.0001291215885801
181,河童（山童）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001157579666286,0.0001602718210084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,邪龍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.717197775242127e-05,0.0001389022448739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,仙台四郎（福の神）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.961055712655653e-05,6.945112243698646e-05,6.249707044982266e-05,5.28742838367091e-05,2.6330571548939755e-05,6.770404305977138e-05,4.012760578640076e-05,3.118621984898939e-05,4.670355331622701e-05
184,運松,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.961055712655653e-05,0.0001335598508403,7.49964845397872e-05,6.0427752956238974e-05,4.38842859148996e-05,5.077803229482854e-05,4.414036636504083e-05,4.158162646531919e-05,2.4725410579179008e-05
185,座敷童,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.756142062586474e-05,3.7396758235300406e-05,2.81236817024202e-05,3.0213876478119487e-05,3.510742873191968e-05,3.385202152988569e-05,1.6051042314560302e-05,2.42559487714362e-05,1.3736339210655004e-05
186,煙々羅,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.204913650069179e-05,4.808154630252909e-05,2.81236817024202e-05,3.0213876478119487e-05,1.755371436595984e-05,5.6420035883142825e-06,2.0063802893200374e-05,1.3860542155106395e-05,1.6483607052786004e-05
187,野鉄砲（マミ）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.204913650069179e-05,2.1369576134457374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,沓頬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.512284125172948e-06,3.7396758235300406e-05,1.87491211349468e-05,2.2660407358589616e-05,2.19421429574498e-05,5.6420035883142825e-06,2.808932405048053e-05,6.9302710775531984e-06,2.747267842131001e-05
189,宇佐見 菫子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072870254618499,0.0060434667124978,0.0058501618330758,0.0061438000280859,0.0066293542162692,0.004670853313537,0.0047992127212055,0.0041373853702492
190,易者,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006891688303362,0.0033842163648578,0.0052156704270353,0.0050949655947198,0.0042653547127655,0.0027447282357898,0.0017949402090862,0.0017252842048582
191,万歳楽,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002030109732773,0.0001031201662422,0.0001397391787113,8.338014323830923e-05,7.334604664808566e-05,9.229349330872172e-05,5.544216862042559e-05,7.142896389540602e-05
192,八尺さま,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001602718210084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,お菊さん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001389022448739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,狐の子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001228750627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,トカゲ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.616309260505818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,ウワバミ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.479351647060081e-05,0.0001499929690795,0.0001737297897491,0.0001228760005617,0.0001354080861195,9.229349330872172e-05,3.8116490926542594e-05,4.120901763196501e-05
197,ネッシー号,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.479351647060081e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,人面犬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.876633436975778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,小鈴の両親,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.273915226891475e-05,2.81236817024202e-05,3.776734559764936e-05,3.949585732340963e-05,2.821001794157141e-05,3.611484520776068e-05,3.118621984898939e-05,2.1978142737048006e-05
200,彭祖,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.205436420168606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,緑の小人,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0684788067228688e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,稀神 サグメ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177022952049122,0.0138757227725763,0.0113089804802696,0.0104715586599113,0.0084990269055596,0.0088118396751088,0.0089780713080841
