東方永夜抄,0.0,0.0,0.3632310364794432,0.0777765923396989,0.12760916168340197,0.11198517041560134,0.08900168498588802,0.0830662125613532,0.0785667898331643,0.0852143101358271,0.0814750140597368,0.0828998116422988,0.077670802111678,0.0768346179305073,0.07613762308495539,0.0789167036447783,0.0798660576598269
東方深秘録,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047120256115376,0.0025758060657281,0.0017452985320058,0.0015568561209143,0.0012565492017546,0.0011563283972648,0.0011616538776511,0.0009751942310799
東方神霊廟,0.0,0.0,0.0,0.0,0.0001316333822257,0.0002025048289613,0.0002556170543525,0.0002404086947811,0.06651886686821068,0.04503154819258296,0.038661947980523526,0.037260441893143474,0.035992925786917034,0.034280232910369,0.03333346670454325,0.02955362908608058,0.02700289327204025
東方紅魔郷,0.5737463126843652,0.3684569868001812,0.22154024319629328,0.13170809772751452,0.190717966076196,0.1490201881737171,0.1323209506867744,0.1303165381147944,0.1294815810099643,0.1411929257451894,0.1602312943347795,0.1594425509014255,0.14818800471026058,0.1506344451549923,0.158557030196575,0.1779170319382656,0.2096843836743078
東方紺珠伝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06131599143676465,0.060592130833855964,0.05990588297557918,0.05939438816151078,0.052983047185399854,0.048122053024808674,0.04297610480400555
東方緋想天,0.0,0.0,0.0,0.0,0.0,0.017789270359523802,0.0126034857819532,0.0126915756786536,0.0107401186877168,0.009324588941037399,0.0087279122299519,0.0087377044279008,0.0101658735374151,0.0091941256324817,0.0078062169656181,0.0080846780739633,0.006788174301282
東方花映塚,0.0,0.1142467000455165,0.0808338158656629,0.0227248479675662,0.08495994584226474,0.07597046544955972,0.05933967333183698,0.05440248422317892,0.052141977382151275,0.052429055419139656,0.053834036061284146,0.05426495649833995,0.05179523593206233,0.051193160782201146,0.051182535840177984,0.059146942000280756,0.057665702242652356
東方萃夢想,0.0,0.0,0.0,0.0108289768483943,0.0222836511339274,0.0155227740046107,0.0150031560881199,0.013482920965641399,0.0121822864180942,0.011742765673079799,0.006304355256166801,0.0063084880557298,0.0062053726972421,0.0060639718173964,0.005345518127148,0.0047764898571742,0.004329627399433
東方虹龍洞,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03040502758025964,0.020699378754276774
東方輝針城,0.0,0.0,0.0,0.0,0.0001316333822257,0.0002025048289613,0.0002556170543525,0.0002404086947811,0.0002373754338819,0.05964628725950283,0.04683679208056051,0.04477232636708748,0.04458871213156894,0.042554385020137794,0.037926771203021,0.031249210832962754,0.02470296229934275
東方靈異伝,0.0206489675516223,0.0100136549840691,0.0050376375217136915,0.004694334791421777,0.0019368911956071165,0.0014954202754063441,0.0018623528245682711,0.0018832014424520125,0.0021811667226513862,0.002554937369844092,0.0022215938926362384,0.0026534517296018818,0.00293288759322361,0.0032760032760030745,0.0032129124671403954,0.003041224282173241,0.002611288166957852
東方非想天則,0.1563421828908552,0.0776058261265358,0.0434858135495075,0.022884882108182802,0.0753319041708974,0.08461586391675449,0.1109169348906839,0.1003906641290184,0.08416974582913367,0.05898734964100281,0.06545778816247709,0.06425090441594106,0.061753822677174476,0.06243478846218527,0.062373714134813754,0.06185987279529223,0.06278253462380055
東方風神録,0.0,0.0,0.0,0.0,0.19306856218737,0.1657346252102928,0.1444601524312305,0.1431383351697877,0.1364460866644265,0.1019861374444401,0.0971566705298569,0.0963875683917832,0.08837914959490777,0.0901069188740414,0.08871319454725039,0.0841116775075659,0.0894270733892399
東方鬼形獣,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01712086232489963,0.011172801425731077,0.008782622743761325
神魔討綺伝 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0003547338713463,0.0003806471000701,0.0003717388870227,0.0002921704534858,0.0001802132108712,0.0001831255419021,0.000211697149586,0.0002973085164865,0.0002600738609765,0.0001623429332121,0.0001938639134074
秋霜玉,0.0427728613569318,0.0284478834774687,0.01204400694846503,0.0098687720046938,0.0043439016134489035,0.0038943236338710315,0.003928155957702979,0.0038815987178198144,0.004030903594221919,0.0031019799210515345,0.0026224129306084316,0.0028440517834182615,0.002659445441674975,0.0031357634097356757,0.0025607272465375495,0.0023449534797303695,0.002261745656419953
秘封ナイトメアダイアリー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055213599261747,0.0052358955960175,0.0141131433057389,0.0157349129951866,0.010839078298236425,0.009278800538256658,0.008104099046835424
稀翁玉,0.0029498525073746,0.001820664542558,0.0010422698320785,0.0,0.0004701192222347035,0.00038164371611929107,0.0003651672205035858,0.0004708003606129484,0.00047027208599253323,0.0004289310912876754,0.00041946178392423785,0.0003812001076329598,0.00038811144090782296,0.0005273018971648122,0.0005041431766620704,0.0003932306604470288,0.00039360249085747804
黄昏酒場,0.0,0.0,0.0,0.0,0.0005829478355711,0.0012072403265,0.0008451012817369,0.0007663027146148,0.0006942111745605,0.0004786622323065,0.0004412116542019,0.0005269530899632,0.000511601444833,0.0004824251399593,0.0004441261318214,0.0003355087286383,0.0003054825302178
