,Unnamed: 0_x,Number,Track Name,Notes,title,名前,Unnamed: 0_y,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18
182,12.0,12,御柱の墓場,６面テーマ,東方風神録　～ Mountain of Faith.,八坂 神奈子,306.0,0.0,0.0,0.0,0.0,0.003854977622325,0.0035749890958938,0.0026083372893115,0.0022638485425222,0.0022483484492218,0.001336524414882,0.0011496360003852,0.0011361258109845,0.0010099718178169,0.0009985078478229,0.0009602727174517,0.0008261451490127,0.0008107036378857
183,13.0,13,神さびた古戦場,６面ボス・八坂 神奈子のテーマ,東方風神録　～ Mountain of Faith.,八坂 神奈子,288.0,0.0,0.0,0.0,0.0,0.0194817405694084,0.0193392111658047,0.0163960082006124,0.0131523590103175,0.0107938640689732,0.0062785565536319,0.0058662507262903,0.0050864053577301,0.0051071937337643,0.0047905938316897,0.0044812726814415,0.0040405352266126,0.0039154635844262
184,14.0,14,明日ハレの日、ケの昨日,EXTRAステージテーマ,東方風神録　～ Mountain of Faith.,洩矢 諏訪子,300.0,0.0,0.0,0.0,0.0,0.0061303546579412,0.0071421895445199,0.0077728451221484,0.0075478313132324,0.0084335460754674,0.0067261368228017,0.0056891446397444,0.0060767781863844,0.0056717194659939,0.0063276227659789,0.0059016760760055,0.0051805433798355,0.0049875897722099
185,11.0,-,明日ハレの日、ケの昨日,vs諏訪子,東方非想天則　～ 超弩級ギニョルの謎を追え,洩矢 諏訪子,300.0,0.0,0.0,0.0,0.0,0.0061303546579412,0.0071421895445199,0.0077728451221484,0.0075478313132324,0.0084335460754674,0.0067261368228017,0.0056891446397444,0.0060767781863844,0.0056717194659939,0.0063276227659789,0.0059016760760055,0.0051805433798355,0.0049875897722099
186,15.0,15,ネイティブフェイス,EXTRAステージボス・洩矢 諏訪子のテーマ,東方風神録　～ Mountain of Faith.,洩矢 諏訪子,285.0,0.0,0.0,0.0,0.0,0.0405430817255255,0.0291996386067667,0.0216178994538141,0.0183361714915356,0.0156891725450677,0.0114257296490846,0.0115771452363123,0.011574281699405,0.0107700924851922,0.0111182165976686,0.0121594532847328,0.0120963523346717,0.0149686439806723
187,16.0,16,麓の神社,エンディングテーマ,東方風神録　～ Mountain of Faith.,エンディング,340.0,0.0,0.0,0.0,0.0,0.0001692429200045,0.0001557729453548,9.3900142415216e-05,0.0001101873184413,0.0001119695442839,0.000105678674665,0.0001273920973399,0.0001121176787155,9.7027860226957e-05,0.0001682878395207,0.0001360386349723,0.0001298743465696,0.0001321799409596
188,17.0,17,神は恵みの雨を降らす,スタッフロールテーマ,東方風神録　～ Mountain of Faith.,スタッフロール,329.0,0.0,0.0,0.0,0.0,0.0004513144533453,0.0003660664215838,0.0004069006171326,0.0002904938395271,0.0002463329974247,0.0002113573493301,0.0002112844541248,0.0001868627978592,0.000207286792303,0.0002131645967262,0.0002400681793629,0.0001875962783784,0.0001879892493648
189,18.0,18,プレイヤーズスコア,ゲームオーバーテーマ,東方風神録　～ Mountain of Faith.,ゲームオーバー,343.0,0.0,0.0,0.0,0.0,0.0001316333822257,0.0002025048289613,0.0002556170543525,0.0002404086947811,0.0002373754338819,0.000174058993566,0.0002734269406321,0.0002728196848745,0.0002999042952469,0.0002019454074248,0.0003200909058172,0.0002417105894491,0.0002026759094714
190,18.0,18,プレイヤーズスコア,ゲームオーバーテーマ（※風神録と同じ）,東方地霊殿　～ Subterranean Animism.,ゲームオーバー（※風神録と同じ）,343.0,0.0,0.0,0.0,0.0,0.0001316333822257,0.0002025048289613,0.0002556170543525,0.0002404086947811,0.0002373754338819,0.000174058993566,0.0002734269406321,0.0002728196848745,0.0002999042952469,0.0002019454074248,0.0003200909058172,0.0002417105894491,0.0002026759094714
191,18.0,18,プレイヤーズスコア,ゲームオーバーテーマ（※風神録・地霊殿と同じ）,東方星蓮船　～ Undefined Fantastic Object.,ゲームオーバー（※風神録・地霊殿と同じ）,343.0,0.0,0.0,0.0,0.0,0.0001316333822257,0.0002025048289613,0.0002556170543525,0.0002404086947811,0.0002373754338819,0.000174058993566,0.0002734269406321,0.0002728196848745,0.0002999042952469,0.0002019454074248,0.0003200909058172,0.0002417105894491,0.0002026759094714
192,10.0,10,プレイヤーズスコア,ネームレジストのテーマ（風～星と異なり、アレンジ版）,妖精大戦争　～ 東方三月精,ネームレジスト（風～星と異なり、アレンジ版）,343.0,0.0,0.0,0.0,0.0,0.0001316333822257,0.0002025048289613,0.0002556170543525,0.0002404086947811,0.0002373754338819,0.000174058993566,0.0002734269406321,0.0002728196848745,0.0002999042952469,0.0002019454074248,0.0003200909058172,0.0002417105894491,0.0002026759094714
193,18.0,18,プレイヤーズスコア,ネームレジストのテーマ（※妖精大戦争と同じ）,東方神霊廟　～ Ten Desires.,ネームレジスト（※妖精大戦争と同じ）,343.0,0.0,0.0,0.0,0.0,0.0001316333822257,0.0002025048289613,0.0002556170543525,0.0002404086947811,0.0002373754338819,0.000174058993566,0.0002734269406321,0.0002728196848745,0.0002999042952469,0.0002019454074248,0.0003200909058172,0.0002417105894491,0.0002026759094714
194,18.0,18,プレイヤーズスコア,ネームレジストのテーマ（※妖精大戦争と同じ）,東方輝針城　～ Double Dealing Character.,ネームレジスト（※妖精大戦争と同じ）,343.0,0.0,0.0,0.0,0.0,0.0001316333822257,0.0002025048289613,0.0002556170543525,0.0002404086947811,0.0002373754338819,0.000174058993566,0.0002734269406321,0.0002728196848745,0.0002999042952469,0.0002019454074248,0.0003200909058172,0.0002417105894491,0.0002026759094714
195,1.0,-,黒い海に紅く,永江 衣玖のテーマ,東方緋想天　～ Scarlet Weather Rhapsody.,永江 衣玖,377.0,0.0,0.0,0.0,0.0,0.0,0.0061452426942488,0.0033282383811615,0.0026645297004908,0.0020109730153398,0.0014546358748018,0.0013143135896296,0.001386521960116,0.0011290514644591,0.0012789875803574,0.0009962829443561,0.0009091204259878,0.00117493280853
196,2.0,-,有頂天変,比那名居 天子のテーマ,東方緋想天　～ Scarlet Weather Rhapsody.,比那名居 天子,376.0,0.0,0.0,0.0,0.0,0.0,0.006441211290423,0.0054618582838183,0.006190523890614,0.0053611017803157,0.0053336648742734,0.0051236480125279,0.005004185726672,0.0063641455594317,0.0056713001918481,0.0049173965406175,0.0055521283158544,0.0043002540792198
197,3.0,-,幼心地の有頂天,ラストスペルのテーマ,東方緋想天　～ Scarlet Weather Rhapsody.,ラストスペル,380.0,0.0,0.0,0.0,0.0,0.0,0.005202816374852,0.0038133891169734,0.0038365220875488,0.0033680438920613,0.0025362881919622,0.0022899506277944,0.0023469967411128,0.0026726765135243,0.0022438378602762,0.0018925374806445,0.0016234293321211,0.0013129874135322
198,1.0,01,地霊達の起床,タイトル画面テーマ,東方地霊殿　～ Subterranean Animism.,タイトル画面,389.0,0.0,0.0,0.0,0.0,0.0,0.0009268490248613,0.0004069006171326,0.0003756385855955,0.0003000783786809,0.0003232524166226,0.0003013910595604,0.0002952432206176,0.000313135367096,0.0004319387881031,0.0003440977237535,0.000230887727235,0.0002731718779832
199,2.0,02,暗闇の風穴,１面テーマ,東方地霊殿　～ Subterranean Animism.,黒谷 ヤマメ,388.0,0.0,0.0,0.0,0.0,0.0,0.0010592560284129,0.0008190179088438,0.0010768306120404,0.0008464897547866,0.0009573244646131,0.0008575663138009,0.0009417885012108,0.0009349957440052,0.0009648502799187,0.0009322647631927,0.0006818403194908,0.00068733569299
200,3.0,03,封じられた妖怪,１面ボス・黒谷 ヤマメのテーマ,東方地霊殿　～ Subterranean Animism.,黒谷 ヤマメ,385.0,0.0,0.0,0.0,0.0,0.0,0.0018381207551872,0.001189401803926,0.0012721626765501,0.0011376105699249,0.0006900195816367,0.0007426027137623,0.0007736119831375,0.0006791950215886,0.0006563225741307,0.0005681613578256,0.0005988650425158,0.0005081584396892
201,4.0,04,渡る者の途絶えた橋,２面テーマ,東方地霊殿　～ Subterranean Animism.,水橋 パルスィ,384.0,0.0,0.0,0.0,0.0,0.0,0.0020094709950775,0.0015545690244296,0.0014674947410598,0.0012674952412943,0.0012805768812358,0.0010688507679257,0.0011361258109845,0.0010540753906473,0.0012172820391998,0.0012043420331374,0.0009488042541063,0.0008606382822482
202,5.0,05,緑眼のジェラシー,２面ボス・水橋 パルスィのテーマ,東方地霊殿　～ Subterranean Animism.,水橋 パルスィ,373.0,0.0,0.0,0.0,0.0,0.0,0.0101563960371362,0.0079345620340857,0.0069668436341781,0.0059254282835068,0.0055574550088583,0.0052261831152649,0.0051424641970879,0.0043971262111943,0.0043923126114906,0.0043412329101464,0.0033190110790032,0.0033044985239906
203,6.0,06,旧地獄街道を行く,３面テーマ,東方地霊殿　～ Subterranean Animism.,星熊 勇儀,379.0,0.0,0.0,0.0,0.0,0.0,0.00538195526201,0.0030778380013876,0.0030802364018832,0.0028350688612697,0.0018027538619339,0.0020258450601383,0.001950847609651,0.0018435293443121,0.0019521389384403,0.0020685874788439,0.002381029687111,0.0021383777115246
204,7.0,07,華のさかづき大江山,３面ボス・星熊 勇儀のテーマ,東方地霊殿　～ Subterranean Animism.,星熊 勇儀,372.0,0.0,0.0,0.0,0.0,0.0,0.0102420711570814,0.0053470914430886,0.0047080036061304,0.0038562311051394,0.0024803406583159,0.0025447348224744,0.0024217418602565,0.002139023282276,0.0019072621812347,0.001940551116517,0.0015260235721939,0.001509788658961
205,8.0,08,ハートフェルトファンシー,４面テーマ,東方地霊殿　～ Subterranean Animism.,古明地 さとり,381.0,0.0,0.0,0.0,0.0,0.0,0.0032400772633808,0.0024622704011101,0.0024391465491335,0.0022573060127645,0.0021570882416933,0.001836310476291,0.0019994319370945,0.001733270412236,0.0019970156956458,0.001744495436704,0.0014286178122666,0.0012013687967219
206,9.0,09,少女さとり,４面ボス・古明地 さとりのテーマ,東方地霊殿　～ Subterranean Animism.,古明地 さとり,368.0,0.0,0.0,0.0,0.0,0.0,0.0301342762788958,0.0276379419175452,0.0243614144044876,0.020669577874818,0.0154601684642402,0.0147619476698121,0.0135811881484139,0.0124372075381826,0.0131376706719172,0.011579288517939,0.0100075399273425,0.0104099046835759
207,10.0,10,廃獄ララバイ,５面テーマ,東方地霊殿　～ Subterranean Animism.,火焔猫 燐,374.0,0.0,0.0,0.0,0.0,0.0,0.0080067293912393,0.007099894101506,0.0080987679054392,0.0078468256634195,0.0064836975103347,0.0057512871262517,0.0056993153347086,0.0058393130427495,0.0063556707392323,0.0055975897154791,0.0046430078898665,0.0040799541776204
208,11.0,11,死体旅行,５面ボス・火焔猫 燐のテーマ,東方地霊殿　～ Subterranean Animism.,火焔猫 燐,371.0,0.0,0.0,0.0,0.0,0.0,0.0107327559349492,0.0058061588060075,0.0051136932785735,0.0042279699921621,0.0024181767320423,0.0024359854710866,0.0026385027057733,0.0023948240046926,0.0022718858335296,0.0021045977057484,0.0018074179897615,0.0017095272364111
209,12.0,12,業火マントル,６面テーマ,東方地霊殿　～ Subterranean Animism.,霊烏路 空,387.0,0.0,0.0,0.0,0.0,0.0,0.001783600224313,0.0012780852717626,0.0015175798858058,0.0013794647855783,0.0011127342802971,0.001028458151696,0.0010800669716267,0.000917354314873,0.0011219189301381,0.0008282352188021,0.0006710174572767,0.0006726490328834
210,13.0,13,霊知の太陽信仰,６面ボス・霊烏路 空のテーマ,東方地霊殿　～ Subterranean Animism.,霊烏路 空,369.0,0.0,0.0,0.0,0.0,0.0,0.0200947099507757,0.0231255184070362,0.0225533406791545,0.0181883327734856,0.0104994871476082,0.0094829434410159,0.0083938768798397,0.0081900334746117,0.0080609875130423,0.0071380271997247,0.0062195381523931,0.0062976398537208
211,10.0,-,霊知の太陽信仰,vs空,東方非想天則　～ 超弩級ギニョルの謎を追え,霊烏路 空,369.0,0.0,0.0,0.0,0.0,0.0,0.0200947099507757,0.0231255184070362,0.0225533406791545,0.0181883327734856,0.0104994871476082,0.0094829434410159,0.0083938768798397,0.0081900334746117,0.0080609875130423,0.0071380271997247,0.0062195381523931,0.0062976398537208
212,14.0,14,ラストリモート,EXTRAステージテーマ,東方地霊殿　～ Subterranean Animism.,古明地 こいし,375.0,0.0,0.0,0.0,0.0,0.0,0.0071499781917876,0.0085553463089419,0.0116798557547831,0.014605307356399,0.0162310011500326,0.0132239211287561,0.0123441564265853,0.0112508214290439,0.0111743125441755,0.0106710305726826,0.0097153226475607,0.0089324266768494
213,15.0,15,ハルトマンの妖怪少女,EXTRAステージボス・古明地 こいしのテーマ,東方地霊殿　～ Subterranean Animism.,古明地 こいし,370.0,0.0,0.0,0.0,0.0,0.0,0.0159745155461399,0.0165420750888138,0.0175448262045477,0.0172164371291008,0.0269915767879899,0.0230859337374666,0.0226851436601189,0.0214607985392896,0.0206769658824453,0.0248230497461279,0.0224069324040102,0.0270675145765101
214,16.0,16,地霊達の帰宅,エンディングテーマ,東方地霊殿　～ Subterranean Animism.,エンディング,394.0,0.0,0.0,0.0,0.0,0.0,0.0003504891270484,0.00015128356278,0.0002053490934588,0.0001298846713693,0.000105678674665,0.0001336063459907,0.0001607020061589,0.0001367210757743,0.0001738974341714,0.0001240352260041,0.0001370895880457,0.0001674279252155
215,17.0,17,エネルギー黎明,スタッフロールテーマ,東方地霊殿　～ Subterranean Animism.,スタッフロール,393.0,0.0,0.0,0.0,0.0,0.0,0.000451741541529,0.0004329839900257,0.0004607833316638,0.0003493449781659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,17.0,17,エネルギー黎明,スタッフロールテーマ,東方地霊殿　～ Subterranean Animism.,スタッフロール,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002300065272122,0.0002392485730531,0.0002092863336024,0.000207286792303,0.000179507028822,0.0001720488618767,0.0001298743465696,9.986928872505104e-05
217,1.0,01,青空の影,タイトル画面テーマ,東方星蓮船　～ Undefined Fantastic Object.,タイトル画面,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004799340612333,0.0002904938395271,0.0001970663979397,0.000174058993566,0.000161570464919,0.0001756510299877,0.0001675935767556,0.000179507028822,0.0002120602251039,0.0001406972087838,0.0001527412651089
218,2.0,02,春の湊に,１面テーマ,東方星蓮船　～ Undefined Fantastic Object.,ナズーリン,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009979498468906,0.0106380847440649,0.009490538573508,0.0077580579989432,0.0064068903589039,0.00693260980058,0.0063729662739978,0.0064566434429448,0.006077726074205,0.0040766114339931,0.0043766247117742
219,3.0,03,小さな小さな賢将,１面ボス・ナズーリンのテーマ,東方星蓮船　～ Undefined Fantastic Object.,ナズーリン,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083414626512183,0.0054142041470499,0.0037084313066845,0.0020389767817735,0.0020196308114876,0.0020928633360241,0.0016450632665752,0.001649220827303,0.0016284624833452,0.0009957033237009,0.0011014995079968
220,4.0,04,閉ざせし雲の通い路,２面テーマ,東方星蓮船　～ Undefined Fantastic Object.,多々良 小傘,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003495171967677,0.0004056896724431,0.0002463329974247,0.0002175737419575,0.0002516770703546,0.0001756510299877,0.0002558007224165,0.0002468221646303,0.0002000568161357,0.0002381029687111,0.0002056132414927
221,5.0,05,万年置き傘にご注意を,２面ボス・多々良 小傘のテーマ,東方星蓮船　～ Undefined Fantastic Object.,多々良 小傘,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053523081176673,0.0050035059601322,0.0035427163811443,0.0033817175892829,0.0033308372767919,0.0037671540048434,0.0030607879544321,0.0029730851648659,0.0028848192886779,0.0028716661074854,0.0025378548664248
222,6.0,06,スカイルーイン,３面テーマ,東方星蓮船　～ Undefined Fantastic Object.,雲居 一輪,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009024847021017,0.0008264048883101,0.0005643265031911,0.0004289310912877,0.0003697477947185,0.0004522079708195,0.0003572389399265,0.000471205950658,0.0003881102233034,0.0002381029687111,0.0002614225498979
223,7.0,07,時代親父とハイカラ少女,３面ボス・雲居 一輪＆雲山のテーマ,東方星蓮船　～ Undefined Fantastic Object.,雲居 一輪,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026500706859405,0.0017479715516377,0.0010166834620983,0.0012930096664905,0.0010067082814184,0.0009492630131252,0.0008908921711747,0.0007572952778432,0.000660187493248,0.0005086745240646,0.0004758477874546
224,8.0,08,幽霊客船の時空を越えた旅,４面テーマ,東方星蓮船　～ Undefined Fantastic Object.,村紗 水蜜,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081640957155451,0.0068867074025843,0.0043354607546747,0.0031827930252074,0.0026099844333071,0.0025151732591861,0.0026814972280904,0.0026533382697766,0.0029808465604231,0.0027273612779635,0.002332241624932
225,9.0,09,キャプテン・ムラサ,４面ボス・村紗 水蜜のテーマ,東方星蓮船　～ Undefined Fantastic Object.,村紗 水蜜,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007334644457544,0.005133727336472,0.0028485052065838,0.0018089702545612,0.0015069552978023,0.0016929769486052,0.0016582943384243,0.0015370289342892,0.0013523840770778,0.0015440616758841,0.0015538486392809
226,10.0,10,魔界地方都市エソテリア,５面テーマ,東方星蓮船　～ Undefined Fantastic Object.,寅丸 星,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025613872181039,0.0028849043373735,0.0020378457059679,0.0013738227706461,0.0011682787463374,0.0014724788471312,0.0012525414683843,0.0013519123108164,0.0012883658959144,0.0010895014628902,0.0009516955749093
227,11.0,11,虎柄の毘沙門天,５面ボス・寅丸 星のテーマ,東方星蓮船　～ Undefined Fantastic Object.,寅丸 星,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074024612270661,0.0063708304116998,0.0044743029895868,0.0031392782768159,0.0027870905198529,0.0023993183245134,0.0018876329171426,0.0018175086668237,0.0015204318026319,0.0012121605679838,0.0011073741720395
228,12.0,12,法界の火,６面テーマ,東方星蓮船　～ Undefined Fantastic Object.,聖 白蓮,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002754404177513,0.0033256536111389,0.0024006270294479,0.0021135734933018,0.0017710608654584,0.0016817651807336,0.0016009596937447,0.0017670223149675,0.0016724749828951,0.0012121605679838,0.001048627531613
229,13.0,13,感情の摩天楼,６面ボス・聖 白蓮のテーマ,東方星蓮船　～ Undefined Fantastic Object.,聖 白蓮,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291664275690818,0.0317740158269057,0.0283417310491546,0.0199732695117023,0.0155791213673832,0.0135961371722426,0.0132134304199983,0.0124589097191836,0.0112231873852174,0.0099426027540576,0.0086827534550367
230,14.0,14,夜空のユーフォーロマンス,EXTRAステージテーマ,東方星蓮船　～ Undefined Fantastic Object.,封獣 ぬえ,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046845737716035,0.0037012921967344,0.0026648751539581,0.0029652192832499,0.0022278081412871,0.0022797261338834,0.0021963579269556,0.0024850504302559,0.0020765897514894,0.0016955817468821,0.0015949712875794
231,15.0,15,平安のエイリアン,EXTRAステージボス・封獣 ぬえのテーマ,東方星蓮船　～ Undefined Fantastic Object.,封獣 ぬえ,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155039568476678,0.0144946408895121,0.0111432090471391,0.0077767071768252,0.007861024543175,0.0072839118605555,0.0064479423478095,0.0059517799243826,0.0051854726742394,0.0052671262775486,0.0047173552262479
232,16.0,16,妖怪寺,エンディングテーマ,東方星蓮船　～ Undefined Fantastic Object.,エンディング,446.0,0.0,0.0,0.0,0.0,0.0,0.0,5.738342036485422e-05,9.015326054292296e-05,3.583025417086552e-05,3.108196313679172e-05,4.349974055511883e-05,3.363530361467396e-05,3.0872500981304494e-05,3.9267162554833786e-05,1.2003408968146954e-05,2.1645724428282305e-05,3.231065223457534e-05
233,17.0,17,空の帰り道,スタッフロールテーマ,東方星蓮船　～ Undefined Fantastic Object.,スタッフロール,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011424517327184,0.0009566262646499,0.0005956779755906,0.0004040655207782,0.0002485699460292,0.0003101922444464,0.0002513903651334,0.0002860893271852,0.00028007954259,0.000234495347973,0.0002056132414927
234,1.0,-,君はあの影を見たか,タイトル,東方非想天則　～ 超弩級ギニョルの謎を追え,タイトル,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002587470590997,0.0022588400280476,0.0016302765647743,0.0010567867466509,0.0009072803030067,0.0010912787394983,0.0009570475304204,0.0008919255494597,0.0007722193102841,0.0005014592825885,0.0004758477874546
235,2.0,-,萃夢想,キャラクターセレクト,東方非想天則　～ 超弩級ギニョルの謎を追え,キャラクターセレクト,220.0,0.0,0.0,0.0,0.0038408193747999,0.002557448568957,0.0016823478098323,0.002587470590997,0.0027446659320845,0.0018452580897995,0.0017032915798961,0.0020258450601383,0.0019844829132657,0.0018082464860478,0.0020082348849472,0.002152611341621,0.0014899473648134,0.0015655979673662
236,3.0,-,伝説の巨神,会話,東方非想天則　～ 超弩級ギニョルの謎を追え,会話,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002138836577235,0.0001452469197635,6.718172657037286e-05,4.351474839150841e-05,3.728549190438757e-05,3.737255957185996e-05,4.851393011347849e-05,2.243837860276217e-05,2.000568161357825e-05,2.8860965904376405e-05,4.1122648298550426e-05
237,4.0,-,ぼくらの非想天則,会話,東方非想天則　～ 超弩級ギニョルの謎を追え,会話,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125826190836389,0.0090003005108684,0.0049535326391221,0.0015665309420943,0.0015287051680798,0.0016556043890333,0.0013716211150265,0.0014809329877823,0.001040295443906,0.0007648155964659,0.0007578316615018
238,5.0,-,人形のある風景,会話,東方非想天則　～ 超弩級ギニョルの謎を追え,会話,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006416509731706,0.0005809876790543,0.0004075691411935,0.0001989245640754,0.0001771060865458,0.0001457529823302,0.0001411314330573,0.0001065822983631,9.602727174517564e-05,5.772193180875281e-05,5.874664042650061e-05
239,6.0,-,悠久の蒸気機関,スタッフロール,東方非想天則　～ 超弩級ギニョルの謎を追え,スタッフロール,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040898728696405,0.0034158068716818,0.0025573843914455,0.0013986883411556,0.0013329563355818,0.0013342003767154,0.0021698957832574,0.0018006798828716,0.0014244045308867,0.0009488042541063,0.0007020223530966
240,12.0,-,アンノウンＸ,ラスボス戦,東方非想天則　～ 超弩級ギニョルの謎を追え,ラスボス戦,,,,,,,,,,,,,,,,,,
241,13.0,-,空に浮かぶ物体Ｘ,ラストバトル,東方非想天則　～ 超弩級ギニョルの謎を追え,ラストバトル,,,,,,,,,,,,,,,,,,
242,14.0,-,二色蓮花蝶,vs霊夢,東方非想天則　～ 超弩級ギニョルの謎を追え,博麗 霊夢,13.0,0.0162241887905604,0.0109239872553482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,14.0,-,二色蓮花蝶,vs霊夢,東方非想天則　～ 超弩級ギニョルの謎を追え,博麗 霊夢,142.0,0.0,0.0,0.0086276780544296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,14.0,-,二色蓮花蝶,vs霊夢,東方非想天則　～ 超弩級ギニョルの謎を追え,博麗 霊夢,210.0,0.0,0.0,0.0,0.0067747786194388,0.003854977622325,0.0049847342513552,0.0056809586161205,0.0051287188219973,0.0048684357854663,0.0066764056817828,0.0056984660127205,0.0060394056268125,0.0056452573222956,0.005581546677437,0.0045372885899595,0.0042533848501574,0.0039007769243196
245,18.0,18,二色蓮花蝶,エキストラボス・霊夢のテーマ,秋霜玉,博麗 霊夢,13.0,0.0162241887905604,0.0109239872553482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,18.0,18,二色蓮花蝶,エキストラボス・霊夢のテーマ,秋霜玉,博麗 霊夢,142.0,0.0,0.0,0.0086276780544296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,18.0,18,二色蓮花蝶,エキストラボス・霊夢のテーマ,秋霜玉,博麗 霊夢,210.0,0.0,0.0,0.0,0.0067747786194388,0.003854977622325,0.0049847342513552,0.0056809586161205,0.0051287188219973,0.0048684357854663,0.0066764056817828,0.0056984660127205,0.0060394056268125,0.0056452573222956,0.005581546677437,0.0045372885899595,0.0042533848501574,0.0039007769243196
248,16.0,-,the Grimoire of Alice,vsアリス,東方非想天則　～ 超弩級ギニョルの謎を追え,アリス・マーガトロイド,17.0,0.0103244837758112,0.0052344105598543,0.0032426172553561,0.0046409900778832,0.0045883636090112,0.0055688827964359,0.0101568654045791,0.0075077631974356,0.0069286754002911,0.00416498306033,0.003374337017347,0.0032514126827518,0.0030828397408474,0.002900160434407,0.0024727022474382,0.0020130523718302,0.0017947098650295
249,17.0,17,the Grimoire of Alice,エキストラボス・アリスのテーマ２,東方怪綺談　～ Mystic Square,アリス,17.0,0.0103244837758112,0.0052344105598543,0.0032426172553561,0.0046409900778832,0.0045883636090112,0.0055688827964359,0.0101568654045791,0.0075077631974356,0.0069286754002911,0.00416498306033,0.003374337017347,0.0032514126827518,0.0030828397408474,0.002900160434407,0.0024727022474382,0.0020130523718302,0.0017947098650295
250,18.0,-,東方妖恋談,霊夢特殊,東方非想天則　～ 超弩級ギニョルの謎を追え,博麗 霊夢特殊,69.0,0.0014749262536873,0.0011379153390987,0.000752750434279,0.0016536861197055,0.0007521907555756,0.0012851267991775,0.0020397197602416,0.0018932184714013,0.0014063374762064,0.0010692195319056,0.0009538871678872,0.0009866355726971,0.0009570475304204,0.0009816790638708,0.0009522704448063,0.000844183252703,0.0007078970171393
251,3.0,03,東方妖恋談,博麗 靈夢のテーマ,東方夢時空　～ Phantasmagoria of Dim.Dream,博麗 靈夢,69.0,0.0014749262536873,0.0011379153390987,0.000752750434279,0.0016536861197055,0.0007521907555756,0.0012851267991775,0.0020397197602416,0.0018932184714013,0.0014063374762064,0.0010692195319056,0.0009538871678872,0.0009866355726971,0.0009570475304204,0.0009816790638708,0.0009522704448063,0.000844183252703,0.0007078970171393
252,1.0,01,ニュースハウンド,タイトル画面テーマ,ダブルスポイラー　～ 東方文花帖,タイトル画面,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003455874987478,0.0001657149255402,8.081310415565848e-05,9.632085408633456e-05,0.0001083804227583,7.0565716528696e-05,6.170554115759595e-05,5.601590851801912e-05,7.576003549898806e-05,5.580930840517558e-05
253,2.0,02,あなたの町の怪事件,取材のテーマ１,ダブルスポイラー　～ 東方文花帖,取材,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035109686466993,0.0018497368715709,0.0008640785752028,0.0006928887245565,0.0006913923520794,0.00071006752257,0.0007404664938911,0.0004841374950485,0.0005122821448026,0.0003407305144737
254,3.0,03,妖怪モダンコロニー,取材のテーマ２,ダブルスポイラー　～ 東方文花帖,取材,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020835420214364,0.0012451013324375,0.000590557299599,0.0005033541407092,0.0005045295542201,0.0004366253710213,0.0005441306811169,0.0004281215865305,0.0004365221093036,0.0003583545066016
255,4.0,04,ネメシスの要塞,取材のテーマ３,ダブルスポイラー　～ 東方文花帖,取材,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010167284383451,0.0003896540141081,0.000174058993566,0.0001739989622204,0.0001569647502018,0.0001720039340386,0.0001402398662672,0.0001040295443906,6.854479402289396e-05,9.105729266107596e-05
