,名前,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18
436,人形のある風景,,,,,,,123.0,116.0,91.0,32.0,57.0,39.0,32.0,19.0,24.0,16,20
437,可愛い大戦争のリフレーン,,,,,,,115.0,469.0,269.0,85.0,170.0,141.0,97.0,76.0,109.0,97,107
438,巨大な影と小さな結末,,,,,,,112.0,92.0,64.0,32.0,58.0,42.0,33.0,28.0,20.0,17,23
439,空に浮かぶ物体X,,,,,,,102.0,75.0,55.0,14.0,33.0,25.0,23.0,20.0,28.0,13,24
440,青空の影,,,,,,,92.0,58.0,44.0,28.0,52.0,47.0,38.0,32.0,53.0,39,52
441,AN ORDEAL FROM GOD,,,,,,,68.0,76.0,83.0,47.0,58.0,49.0,48.0,53.0,65.0,45,66
442,閉ざせし雲の通い路,,,,,,,67.0,81.0,55.0,35.0,81.0,47.0,58.0,44.0,50.0,66,70
443,二つの世界,,,,,,,52.0,49.0,61.0,42.0,71.0,44.0,35.0,23.0,27.0,28,18
444,伝説の巨神,,,,,,,41.0,29.0,15.0,7.0,12.0,10.0,11.0,4.0,5.0,8,14
445,フェアリー冒険譚,,,,,,,16.0,13.0,11.0,30.0,48.0,40.0,29.0,15.0,21.0,25,27
446,妖怪寺,,,,,,,11.0,18.0,8.0,5.0,14.0,9.0,7.0,7.0,3.0,6,11
447,陽落ちて,,,,,,,2.0,1.0,,5.0,2.0,5.0,3.0,2.0,1.0,4,1
448,神社,,,,,,,2.0,3.0,3.0,1.0,4.0,3.0,3.0,6.0,4.0,2,10
449,霊人の休日,,,,,,,1.0,1.0,2.0,0.0,2.0,3.0,3.0,5.0,5.0,3,4
450,タイトルドメイド,,,,,,,1.0,1.0,1.0,4.0,7.0,2.0,2.0,2.0,3.0,2,1
451,メイガスナイト,,,,,,,,2484.0,2926.0,1933.0,3261.0,2619.0,2010.0,1424.0,1663.0,1571,1788
452,無間の鐘 〜 Infinite Nightmare,,,,,,,,1987.0,1836.0,802.0,1197.0,959.0,754.0,614.0,716.0,639,574
453,妖精大戦争 〜 Fairy Wars,,,,,,,,801.0,607.0,231.0,526.0,388.0,333.0,256.0,329.0,237,254
454,あなたの町の怪事件,,,,,,,,701.0,413.0,139.0,223.0,185.0,161.0,132.0,121.0,142,116
455,妖怪モダンコロニー,,,,,,,,416.0,278.0,95.0,162.0,135.0,99.0,97.0,107.0,121,122
456,真夜中のフェアリーダンス,,,,,,,,365.0,262.0,223.0,438.0,370.0,306.0,257.0,349.0,293,278
457,いたずらに命をかけて,,,,,,,,363.0,273.0,146.0,278.0,223.0,169.0,129.0,138.0,113,133
458,ルーズレイン,,,,,,,,295.0,244.0,169.0,228.0,187.0,152.0,120.0,128.0,101,114
459,年中夢中の好奇心,,,,,,,,257.0,271.0,102.0,205.0,150.0,125.0,121.0,141.0,109,114
460,ネメシスの要塞,,,,,,,,203.0,87.0,28.0,56.0,42.0,39.0,25.0,26.0,19,31
461,春の氷精,,,,,,,,110.0,49.0,27.0,44.0,32.0,30.0,22.0,32.0,43,42
462,ニュースハウンド,,,,,,,,69.0,37.0,13.0,31.0,29.0,16.0,11.0,14.0,21,19
463,春の氷精　- 静 -,,,,,,,,29.0,13.0,6.0,19.0,7.0,11.0,7.0,10.0,16,12
464,神域のかくれんぼ暮らし,,,,,,,,22.0,19.0,12.0,32.0,23.0,10.0,19.0,16.0,14,12
465,Border Land,,,,,,,,4.0,6.0,0.0,3.0,5.0,1.0,3.0,8.0,6,7
466,魔所,,,,,,,,1.0,,0.0,5.0,1.0,4.0,,1.0,6,10
467,Days,,,,,,,,1.0,1.0,0.0,2.0,1.0,4.0,3.0,2.0,2,4
468,デザイアドライブ,,,,,,,,,3415.0,2205.0,3722.0,2884.0,2383.0,1853.0,2340.0,2375,2898
469,聖徳伝説 〜 True Administrator,,,,,,,,,2701.0,1381.0,2259.0,1657.0,1392.0,933.0,1476.0,1524,1691
470,古きユアンシェン,,,,,,,,,2338.0,1026.0,1883.0,1483.0,1149.0,826.0,1140.0,982,1109
471,佐渡の二ッ岩,,,,,,,,,1472.0,530.0,971.0,731.0,558.0,388.0,492.0,444,532
472,リジッドパラダイス,,,,,,,,,1170.0,229.0,443.0,389.0,276.0,181.0,273.0,248,294
473,死霊の夜桜,,,,,,,,,967.0,598.0,1031.0,838.0,777.0,631.0,840.0,666,668
474,大神神話伝,,,,,,,,,781.0,337.0,534.0,585.0,434.0,328.0,479.0,619,622
475,素敵な墓場で暮しましょ,,,,,,,,,340.0,215.0,312.0,284.0,225.0,182.0,227.0,274,257
476,未知の花 魅知の旅,,,,,,,,,330.0,150.0,238.0,178.0,149.0,252.0,260.0,203,193
477,夢殿大祀廟,,,,,,,,,283.0,176.0,269.0,265.0,260.0,239.0,354.0,353,375
478,妖怪裏参道,,,,,,,,,273.0,159.0,234.0,194.0,176.0,136.0,168.0,157,170
479,ゴーストリード,,,,,,,,,268.0,59.0,137.0,127.0,89.0,73.0,86.0,74,72
480,小さな欲望の星空,,,,,,,,,219.0,108.0,169.0,131.0,105.0,90.0,116.0,118,119
481,デザイアドリーム,,,,,,,,,190.0,79.0,151.0,123.0,106.0,82.0,95.0,114,130
482,妖怪寺へようこそ,,,,,,,,,175.0,42.0,75.0,55.0,46.0,44.0,50.0,58,55
483,門前の妖怪小娘,,,,,,,,,108.0,46.0,99.0,90.0,62.0,47.0,56.0,67,64
484,欲深き霊魂,,,,,,,,,96.0,25.0,61.0,59.0,52.0,42.0,56.0,46,58
485,神社の新しい風,,,,,,,,,3.0,1.0,5.0,2.0,3.0,,3.0,6,10
486,輝く針の小人族 〜 Little Princess,,,,,,,,,,3663.0,5631.0,3939.0,3558.0,2722.0,3490.0,2988,2709
487,恋色マスタースパーク（恋色マジック）,,,,,,,,,,2227.0,5129.0,4114.0,3026.0,2524.0,4110.0,5861,7883
488,始原のビート 〜 Pristine Beat,,,,,,,,,,1280.0,2159.0,1751.0,1491.0,1041.0,1266.0,1147,1132
489,リバースイデオロギー,,,,,,,,,,1245.0,2093.0,1812.0,1290.0,845.0,1055.0,1230,1356
490,おてんば恋娘（おてんば恋娘の冒険）,,,,,,,,,,1111.0,,,,,,,
491,ラストオカルティズム 〜 現し世の秘術師,,,,,,,,,,989.0,1533.0,1214.0,1172.0,755.0,810.0,789,793
492,亡失のエモーション,,,,,,,,,,895.0,1286.0,1177.0,980.0,731.0,786.0,935,1006
493,華狭間のバトルフィールド,,,,,,,,,,758.0,829.0,467.0,353.0,224.0,289.0,322,332
494,不思議なお祓い棒,,,,,,,,,,643.0,917.0,781.0,816.0,728.0,866.0,693,711
495,満月の竹林,,,,,,,,,,624.0,853.0,705.0,555.0,399.0,453.0,352,348
496,幻想浄瑠璃,,,,,,,,,,583.0,821.0,783.0,727.0,580.0,831.0,760,668
497,永遠の三日天下,,,,,,,,,,545.0,728.0,611.0,498.0,372.0,398.0,418,369
498,柳の下のデュラハン,,,,,,,,,,355.0,654.0,484.0,341.0,232.0,255.0,343,312
499,空中に沈む輝針城,,,,,,,,,,287.0,414.0,353.0,290.0,221.0,263.0,246,263
500,孤独なウェアウルフ,,,,,,,,,,218.0,389.0,323.0,251.0,157.0,173.0,158,174
501,ミストレイク,,,,,,,,,,213.0,337.0,322.0,218.0,188.0,229.0,164,167
502,ロマンチック逃飛行,,,,,,,,,,188.0,227.0,178.0,146.0,129.0,133.0,106,103
503,幻想郷の二ッ岩,,,,,,,,,,188.0,270.0,200.0,139.0,82.0,92.0,72,79
504,イザナギオブジェクト,,,,,,,,,,179.0,291.0,247.0,221.0,160.0,195.0,192,186
505,不可能弾幕には反則を,,,,,,,,,,169.0,230.0,171.0,133.0,98.0,129.0,143,144
506,秘境のマーメイド,,,,,,,,,,157.0,303.0,299.0,197.0,171.0,209.0,207,203
507,心綺楼囃子,,,,,,,,,,154.0,226.0,173.0,194.0,130.0,227.0,206,171
508,衛星トリフネ,,,,,,,,,,135.0,182.0,149.0,112.0,88.0,141.0,103,127
509,アガルタの風,,,,,,,,,,123.0,158.0,153.0,164.0,115.0,175.0,169,143
510,緑のサナトリウム,,,,,,,,,,107.0,177.0,136.0,113.0,80.0,98.0,90,90
511,日本中の不思議を集めて,,,,,,,,,,89.0,151.0,143.0,137.0,125.0,194.0,167,154
512,牛に引かれて善光寺参り,,,,,,,,,,89.0,123.0,103.0,93.0,81.0,115.0,99,118
513,マジカルストーム,,,,,,,,,,76.0,81.0,69.0,55.0,55.0,58.0,56,39
514,魔力の雷雲,,,,,,,,,,74.0,82.0,84.0,70.0,56.0,77.0,75,68
515,不思議な不思議な道具達,,,,,,,,,,66.0,121.0,96.0,81.0,78.0,78.0,66,81
516,トロヤ群の密林,,,,,,,,,,61.0,99.0,103.0,70.0,53.0,64.0,57,95
517,竹林インフレイム,,,,,,,,,,58.0,150.0,193.0,76.0,113.0,94.0,90,95
518,花映塚,,,,,,,,,,57.0,108.0,103.0,83.0,88.0,118.0,127,159
519,幻想機械 〜 Phantom Factory（幻想科学 〜 Doll's Phantom）,,,,,,,,,,52.0,,,,,,,
520,ミッドナイトスペルカード,,,,,,,,,,49.0,56.0,43.0,34.0,20.0,37.0,28,32
521,サーカスレヴァリエ（機械サーカス 〜 Reverie）,,,,,,,,,,47.0,,,,,,,
522,外界フォークロア,,,,,,,,,,45.0,91.0,75.0,93.0,49.0,58.0,61,56
523,心揺さぶる都市伝説,,,,,,,,,,44.0,57.0,49.0,38.0,20.0,26.0,21,26
524,運河を行き交う人妖,,,,,,,,,,43.0,60.0,69.0,58.0,35.0,54.0,50,51
525,天鳥船神社,,,,,,,,,,39.0,49.0,52.0,49.0,29.0,51.0,69,56
526,反則の狼煙を上げろ,,,,,,,,,,38.0,90.0,70.0,60.0,34.0,53.0,47,54
527,エネルギー黎明 ～ Future Dream...,,,,,,,,,,37.0,77.0,56.0,47.0,32.0,43.0,36,34
528,星幽天使（星幽剣士）,,,,,,,,,,36.0,,,,,,,
529,対蹠地の鐘,,,,,,,,,,33.0,65.0,61.0,58.0,32.0,31.0,21,29
530,針小棒大の天守閣,,,,,,,,,,31.0,51.0,21.0,27.0,31.0,29.0,44,41
531,オカルトアラカルト,,,,,,,,,,30.0,114.0,118.0,92.0,42.0,48.0,41,48
532,天鳥船神社の結界,,,,,,,,,,29.0,61.0,49.0,45.0,26.0,56.0,61,71
533,塵界不変のペシミズム,,,,,,,,,,24.0,34.0,18.0,15.0,18.0,33.0,53,28
534,宇宙に浮かぶ幻想郷,,,,,,,,,,21.0,41.0,34.0,23.0,23.0,32.0,31,37
535,七玉蒐集ショウダウン,,,,,,,,,,19.0,39.0,32.0,14.0,10.0,11.0,10,7
536,公正なる奪い合い,,,,,,,,,,17.0,36.0,25.0,18.0,8.0,14.0,8,12
537,幻想郷ふしぎ発見,,,,,,,,,,12.0,23.0,14.0,12.0,7.0,7.0,82,37
538,暁雲,,,,,,,,,,10.0,14.0,15.0,9.0,16.0,18.0,11,11
539,官板黄昏新聞,,,,,,,,,,10.0,24.0,15.0,6.0,6.0,17.0,8,12
540,演者選択,,,,,,,,,,10.0,13.0,10.0,,3.0,1.0,4,9
541,明かされる深秘,,,,,,,,,,10.0,41.0,26.0,19.0,13.0,19.0,12,10
542,小槌の魔力,,,,,,,,,,9.0,20.0,16.0,17.0,11.0,13.0,16,18
543,新幻想 〜 Fantasy,,,,,,,,,,8.0,,,,,,,
544,人気のある場所,,,,,,,,,,8.0,15.0,13.0,11.0,8.0,9.0,3,14
545,My Maid Sweet Maid,,,,,,,,,,6.0,11.0,5.0,12.0,9.0,11.0,9,18
546,各々の結末,,,,,,,,,,4.0,9.0,9.0,3.0,3.0,8.0,3,7
547,ボールのある日常,,,,,,,,,,4.0,6.0,5.0,2.0,1.0,6.0,6,8
548,顕現した伝承の形,,,,,,,,,,3.0,5.0,4.0,5.0,5.0,6.0,3,4
549,人気のない場所,,,,,,,,,,2.0,12.0,5.0,,4.0,3.0,4,6
550,時代の風の訪れ,,,,,,,,,,2.0,6.0,2.0,2.0,2.0,4.0,4,4
551,本日の一面記事,,,,,,,,,,2.0,4.0,5.0,2.0,1.0,,5,3
552,真実を知る者,,,,,,,,,,2.0,4.0,1.0,2.0,1.0,4.0,3,3
553,丑三つ時の里,,,,,,,,,,1.0,7.0,8.0,7.0,3.0,8.0,10,9
554,価値がわからない,,,,,,,,,,1.0,4.0,6.0,4.0,8.0,6.0,2,5
555,可能性を信じて,,,,,,,,,,0.0,5.0,3.0,4.0,2.0,3.0,2,8
556,ピュアヒューリーズ 〜 心の在処,,,,,,,,,,,5539.0,5115.0,4962.0,4232.0,5351.0,5098,5675
557,星条旗のピエロ,,,,,,,,,,,3665.0,2582.0,1780.0,1147.0,1495.0,1457,1651
558,人形裁判,,,,,,,,,,,2319.0,2050.0,1529.0,1238.0,1606.0,2007,2485
559,永遠の春夢,,,,,,,,,,,1777.0,1142.0,1270.0,869.0,918.0,934,997
560,パンデモニックプラネット,,,,,,,,,,,1594.0,1539.0,1237.0,937.0,1098.0,1365,1594
561,遥か38万キロのボヤージュ,,,,,,,,,,,1317.0,953.0,723.0,569.0,716.0,707,729
562,故郷の星が映る海,,,,,,,,,,,1229.0,1034.0,883.0,747.0,1070.0,1140,1106
563,夜が降りてくる,,,,,,,,,,,975.0,884.0,1095.0,692.0,880.0,734,963
564,逆転するホイールオブフォーチュン,,,,,,,,,,,947.0,684.0,473.0,346.0,444.0,516,596
565,九月のパンプキン,,,,,,,,,,,828.0,749.0,476.0,331.0,372.0,342,338
566,凍り付いた永遠の都,,,,,,,,,,,758.0,619.0,480.0,380.0,437.0,441,527
567,兎は舞い降りた,,,,,,,,,,,518.0,697.0,422.0,396.0,535.0,471,511
568,見た事も無い悪夢の世界,,,,,,,,,,,493.0,370.0,320.0,214.0,280.0,316,350
569,永夜の報い 〜 Imperishable Night,,,,,,,,,,,483.0,503.0,406.0,315.0,440.0,531,724
570,宇宙を飛ぶ不思議な巫女,,,,,,,,,,,440.0,267.0,217.0,124.0,176.0,203,191
571,忘れがたき、よすがの緑,,,,,,,,,,,341.0,233.0,177.0,166.0,151.0,123,131
572,幽玄の槭樹 〜 Eternal Dream,,,,,,,,,,,136.0,137.0,137.0,116.0,156.0,176,193
573,宇宙巫女現る,,,,,,,,,,,119.0,87.0,70.0,47.0,90.0,85,78
574,湖は浄めの月光を映して,,,,,,,,,,,116.0,104.0,59.0,60.0,61.0,86,90
575,幻想科学（幻想機械）,,,,,,,,,,,108.0,96.0,68.0,60.0,94.0,98,104
576,星幽剣士（星幽天使）,,,,,,,,,,,101.0,95.0,78.0,76.0,99.0,102,112
577,宇宙巫女帰還する,,,,,,,,,,,37.0,25.0,18.0,13.0,24.0,28,37
578,神社から見える月,,,,,,,,,,,16.0,13.0,16.0,10.0,24.0,27,30
579,他愛も無い二人の博物誌,,,,,,,,,,,,655.0,551.0,447.0,567.0,503,525
580,アンノウンX,,,,,,,,,,,,505.0,555.0,330.0,358.0,465,570
581,判読眼のビブロフィリア,,,,,,,,,,,,399.0,297.0,203.0,311.0,298,314
582,シュレディンガーの化猫,,,,,,,,,,,,232.0,146.0,111.0,176.0,187,223
583,バー・オールドアダム,,,,,,,,,,,,192.0,124.0,138.0,155.0,144,193
584,二日酔いの同床異夢,,,,,,,,,,,,169.0,116.0,101.0,124.0,147,143
585,Dr.レイテンシーの眠れなくなる瞳,,,,,,,,,,,,115.0,89.0,68.0,91.0,110,88
586,アウトサイダーカクテル,,,,,,,,,,,,88.0,57.0,37.0,47.0,46,52
587,禁忌の膜壁,,,,,,,,,,,,74.0,61.0,36.0,35.0,45,54
588,旧世界の冒険酒場,,,,,,,,,,,,71.0,35.0,12.0,32.0,28,26
589,燕石博物誌が連れてきた闇,,,,,,,,,,,,67.0,34.0,42.0,56.0,43,44
590,須臾はプランクを超えて,,,,,,,,,,,,46.0,36.0,24.0,27.0,17,32
591,今宵は飄逸なエゴイスト(Live ver) 〜 Egoistic Flowers.,,,,,,,,,,,,,2260.0,2468.0,2679.0,2759,3317
592,秘神マターラ 〜 Hidden Star in All Seasons.,,,,,,,,,,,,,2017.0,1481.0,1649.0,1544,1871
593,秘匿されたフォーシーズンズ,,,,,,,,,,,,,1772.0,1146.0,1174.0,1034,1081
594,クレイジーバックダンサーズ,,,,,,,,,,,,,1716.0,1013.0,1061.0,1260,1109
595,幻想のホワイトトラベラー,,,,,,,,,,,,,912.0,623.0,625.0,524,644
596,希望の星は青霄に昇る,,,,,,,,,,,,,467.0,340.0,418.0,353,362
597,憑坐は夢と現の間に 〜 Necro-Fantasia,,,,,,,,,,,,,447.0,246.0,245.0,304,402
598,一対の神獣,,,,,,,,,,,,,352.0,184.0,142.0,134,141
599,禁断の扉の向こうは、この世かあの世か,,,,,,,,,,,,,205.0,102.0,107.0,163,111
600,魔法の笠地蔵,,,,,,,,,,,,,204.0,125.0,104.0,78,76
601,桜色の海を泳いで,,,,,,,,,,,,,197.0,125.0,115.0,128,112
602,真夏の妖精の夢,,,,,,,,,,,,,191.0,116.0,111.0,134,150
603,もうドアには入れない,,,,,,,,,,,,,179.0,97.0,124.0,114,111
604,スリープシープ・パレード,,,,,,,,,,,,,161.0,76.0,51.0,42,59
605,イントゥ・バックドア,,,,,,,,,,,,,141.0,61.0,56.0,54,66
606,桜舞い散る天空,,,,,,,,,,,,,89.0,52.0,65.0,36,57
607,白い旅人,,,,,,,,,,,,,86.0,55.0,45.0,50,45
608,山奥のエンカウンター,,,,,,,,,,,,,85.0,46.0,40.0,34,42
609,憑依華（OP曲）,,,,,,,,,,,,,75.0,51.0,45.0,61,50
610,ネオ竹林インフレイム,,,,,,,,,,,,,65.0,,,,
611,色無き風は妖怪の山に,,,,,,,,,,,,,61.0,34.0,32.0,32,35
612,不滅のレッドソウル,,,,,,,,,,,,,55.0,24.0,11.0,23,21
613,地底に咲く薔薇,,,,,,,,,,,,,28.0,28.0,23.0,31,30
614,光輝く天球儀,,,,,,,,,,,,,26.0,39.0,14.0,21,17
615,マッシュルーム・ワルツ,,,,,,,,,,,,,22.0,21.0,16.0,21,35
616,千の試練を超えて,,,,,,,,,,,,,22.0,16.0,19.0,23,22
617,落日に生える逆さ城,,,,,,,,,,,,,16.0,7.0,11.0,10,16
618,開演間近,,,,,,,,,,,,,15.0,9.0,5.0,3,12
619,聖輦船空を往く,,,,,,,,,,,,,13.0,7.0,10.0,12,5
620,沢の河童の技術力,,,,,,,,,,,,,13.0,4.0,10.0,12,11
621,法力の下の平等,,,,,,,,,,,,,8.0,4.0,6.0,9,8
622,永遠に続く回廊,,,,,,,,,,,,,8.0,10.0,9.0,9,4
623,不自然な自然,,,,,,,,,,,,,7.0,2.0,3.0,8,9
624,深緑の狸森にて,,,,,,,,,,,,,6.0,4.0,3.0,4,4
625,恒常不変の参廟祀,,,,,,,,,,,,,5.0,2.0,9.0,6,6
626,行雲流水,,,,,,,,,,,,,5.0,3.0,3.0,10,1
627,憑依投合,,,,,,,,,,,,,3.0,1.0,2.0,5,7
628,連帯責人,,,,,,,,,,,,,2.0,,,3,1
629,壮言大語,,,,,,,,,,,,,2.0,2.0,,2,5
630,知略縦横,,,,,,,,,,,,,2.0,3.0,1.0,4,4
631,合縁奇縁,,,,,,,,,,,,,1.0,3.0,,2,3
632,使われなかった場所,,,,,,,,,,,,,1.0,3.0,3.0,3,3
633,ナイトメアダイアリー,,,,,,,,,,,,,,378.0,269.0,275,258
634,ルナティックドリーマー,,,,,,,,,,,,,,175.0,97.0,91,138
635,悪夢日記,,,,,,,,,,,,,,38.0,23.0,37,35
636,ルーシッドドリーマー,,,,,,,,,,,,,,19.0,17.0,14,13
637,異心同体,,,,,,,,,,,,,,2.0,,5,2
638,偶像に世界を委ねて　〜Idoratrize World,,,,,,,,,,,,,,,5655.0,7107,7850
639,アンロケイテッドヘル,,,,,,,,,,,,,,,1229.0,790,726
640,セラミックスの杖刀人,,,,,,,,,,,,,,,757.0,817,542
641,エレクトリックヘリテージ,,,,,,,,,,,,,,,529.0,332,319
642,聖徳太子のペガサス　〜Dark Pegasus,,,,,,,,,,,,,,,529.0,480,520
643,ビーストメトロポリス,,,,,,,,,,,,,,,480.0,397,376
644,セラフィックチキン,,,,,,,,,,,,,,,333.0,194,458
645,ジェリーストーン,,,,,,,,,,,,,,,319.0,164,148
646,トータスドラゴン　〜幸運と不運,,,,,,,,,,,,,,,275.0,183,221
647,地蔵だけが知る哀嘆,,,,,,,,,,,,,,,178.0,104,108
648,輝かしき弱肉強食の掟,,,,,,,,,,,,,,,131.0,93,89
649,物言わぬ獣の霊,,,,,,,,,,,,,,,117.0,87,90
650,石の赤子と水中の牛,,,,,,,,,,,,,,,76.0,48,50
651,ロストリバー,,,,,,,,,,,,,,,57.0,29,21
652,不朽の曼珠沙華,,,,,,,,,,,,,,,52.0,25,47
653,地下からの帰還,,,,,,,,,,,,,,,12.0,10,9
654,畜生達の休息,,,,,,,,,,,,,,,9.0,7,7
655,あの賑やかな市場は今どこに 〜 Immemorial Marketeers,,,,,,,,,,,,,,,,2195,2187
656,龍王殺しのプリンセス,,,,,,,,,,,,,,,,1434,1032
657,星降る天魔の山,,,,,,,,,,,,,,,,877,720
658,待ちわびた逢魔が時,,,,,,,,,,,,,,,,697,666
659,大吉キトゥン,,,,,,,,,,,,,,,,618,461
660,幻想の地下大線路網,,,,,,,,,,,,,,,,572,464
661,駒草咲くパーペチュアルスノー,,,,,,,,,,,,,,,,379,287
662,神代鉱石,,,,,,,,,,,,,,,,347,205
663,廃れゆく産業遺構,,,,,,,,,,,,,,,,312,262
664,スモーキングドラゴン,,,,,,,,,,,,,,,,231,125
665,バンデットリィテクノロジー,,,,,,,,,,,,,,,,229,176
666,ルナレインボー,,,,,,,,,,,,,,,,224,215
667,妖異達の通り雨,,,,,,,,,,,,,,,,117,90
668,虹の架かる幻想郷,,,,,,,,,,,,,,,,95,78
669,深緑に隠された断崖,,,,,,,,,,,,,,,,52,39
670,虹色の世界,,,,,,,,,,,,,,,,46,37
671,嵐の後の日曜日,,,,,,,,,,,,,,,,3,3
672,意気揚々,,,,,,,,,,,,,,,,2,2
673,有機体全てのメメント 〜 Memory of Fossil Energy.,,,,,,,,,,,,,,,,,1039
674,強欲な獣のメメント,,,,,,,,,,,,,,,,,533
675,100回目のブラックマーケット,,,,,,,,,,,,,,,,,254
676,闇市場は場所を選ばない,,,,,,,,,,,,,,,,,229
677,コレクターの憂鬱な午後,,,,,,,,,,,,,,,,,175
678,水没した沈愁地獄,,,,,,,,,,,,,,,,,96
679,妖怪フックオン,,,,,,,,,,,,,,,,,94
680,弾幕を持て、バレットフィリア達よ,,,,,,,,,,,,,,,,,93
681,大地の底、剛欲の海,,,,,,,,,,,,,,,,,91
682,七ツ石の狼、雲を取りに駆ける,,,,,,,,,,,,,,,,,90
683,ワクワクする見慣れた幻想郷,,,,,,,,,,,,,,,,,73
684,東方剛欲異聞,,,,,,,,,,,,,,,,,51
685,天理人欲,,,,,,,,,,,,,,,,,38
