,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"inttitlepow[0, 0]",0.026,0.012,0.004,0.049,0.0,0.0,7464.0,2614.0,1.0
"inttitlepow[0, 1]",0.001,0.001,0.0,0.004,0.0,0.0,9117.0,3956.0,1.0
"inttitlepow[0, 2]",0.0,0.0,0.0,0.001,0.0,0.0,9933.0,3733.0,1.0
"inttitlepow[0, 3]",0.0,0.0,0.0,0.001,0.0,0.0,8232.0,3853.0,1.0
"inttitlepow[0, 4]",0.0,0.0,0.0,0.001,0.0,0.0,7553.0,3717.0,1.0
"inttitlepow[1, 0]",0.109,0.036,0.042,0.173,0.0,0.0,8903.0,3888.0,1.0
"inttitlepow[1, 1]",0.065,0.021,0.026,0.105,0.0,0.0,11061.0,4647.0,1.0
"inttitlepow[1, 2]",0.037,0.016,0.008,0.066,0.0,0.0,9532.0,4306.0,1.0
"inttitlepow[1, 3]",0.02,0.011,0.0,0.04,0.0,0.0,6448.0,2964.0,1.0
"inttitlepow[1, 4]",0.028,0.014,0.002,0.052,0.0,0.0,6921.0,3138.0,1.0
"inttitlepow[2, 0]",0.087,0.05,0.0,0.17,0.001,0.0,4723.0,2773.0,1.0
"inttitlepow[2, 1]",0.087,0.05,0.002,0.173,0.001,0.0,6219.0,3094.0,1.0
"inttitlepow[2, 2]",0.087,0.049,0.001,0.17,0.001,0.0,5329.0,2718.0,1.0
"inttitlepow[2, 3]",0.086,0.05,0.0,0.171,0.001,0.0,5325.0,2677.0,1.0
"inttitlepow[2, 4]",0.087,0.05,0.0,0.17,0.001,0.0,5241.0,2774.0,1.0
"inttitlepow[3, 0]",0.044,0.02,0.007,0.082,0.0,0.0,4570.0,1721.0,1.0
"inttitlepow[3, 1]",0.015,0.011,0.0,0.034,0.0,0.0,6759.0,3316.0,1.0
"inttitlepow[3, 2]",0.016,0.011,0.0,0.036,0.0,0.0,6230.0,3572.0,1.0
"inttitlepow[3, 3]",0.015,0.011,0.0,0.033,0.0,0.0,5568.0,2789.0,1.0
"inttitlepow[3, 4]",0.015,0.011,0.0,0.034,0.0,0.0,6490.0,2625.0,1.0
"inttitlepow[4, 0]",0.031,0.018,0.0,0.063,0.0,0.0,6268.0,3100.0,1.0
"inttitlepow[4, 1]",0.043,0.019,0.009,0.077,0.0,0.0,6316.0,2567.0,1.0
"inttitlepow[4, 2]",0.03,0.016,0.0,0.057,0.0,0.0,5133.0,2008.0,1.0
"inttitlepow[4, 3]",0.032,0.016,0.003,0.061,0.0,0.0,6636.0,2839.0,1.0
"inttitlepow[4, 4]",0.026,0.014,0.001,0.05,0.0,0.0,7267.0,2792.0,1.0
"inttitlepow[5, 0]",0.0,0.0,0.0,0.001,0.0,0.0,7938.0,4076.0,1.0
"inttitlepow[5, 1]",0.19,0.031,0.13,0.247,0.0,0.0,9638.0,5782.0,1.0
"inttitlepow[5, 2]",0.186,0.03,0.133,0.245,0.0,0.0,8540.0,4855.0,1.0
"inttitlepow[5, 3]",0.14,0.026,0.093,0.19,0.0,0.0,9820.0,4472.0,1.0
"inttitlepow[5, 4]",0.126,0.025,0.081,0.175,0.0,0.0,8850.0,4333.0,1.0
"inttitlepow[6, 0]",0.087,0.049,0.0,0.169,0.001,0.0,4889.0,2429.0,1.0
"inttitlepow[6, 1]",0.086,0.05,0.001,0.172,0.001,0.0,5432.0,2858.0,1.0
"inttitlepow[6, 2]",0.087,0.05,0.001,0.169,0.001,0.0,5038.0,2297.0,1.0
"inttitlepow[6, 3]",0.087,0.05,0.0,0.169,0.001,0.0,5398.0,2582.0,1.0
"inttitlepow[6, 4]",0.086,0.05,0.0,0.17,0.001,0.0,4511.0,2134.0,1.0
"inttitlepow[7, 0]",0.0,0.0,0.0,0.001,0.0,0.0,10395.0,4303.0,1.0
"inttitlepow[7, 1]",0.144,0.024,0.1,0.19,0.0,0.0,10817.0,5930.0,1.0
"inttitlepow[7, 2]",0.127,0.022,0.086,0.17,0.0,0.0,12233.0,5137.0,1.0
"inttitlepow[7, 3]",0.105,0.02,0.068,0.144,0.0,0.0,12773.0,5375.0,1.0
"inttitlepow[7, 4]",0.103,0.02,0.066,0.142,0.0,0.0,11932.0,5617.0,1.0
"inttitlepow[8, 0]",0.0,0.0,0.0,0.001,0.0,0.0,8864.0,4018.0,1.0
"inttitlepow[8, 1]",0.155,0.025,0.108,0.201,0.0,0.0,11431.0,4997.0,1.0
"inttitlepow[8, 2]",0.124,0.022,0.084,0.165,0.0,0.0,11191.0,5073.0,1.0
"inttitlepow[8, 3]",0.11,0.02,0.072,0.148,0.0,0.0,11018.0,5654.0,1.0
"inttitlepow[8, 4]",0.106,0.02,0.068,0.145,0.0,0.0,12092.0,5112.0,1.0
"inttitlepow[9, 0]",0.087,0.049,0.002,0.17,0.001,0.0,5273.0,3444.0,1.0
"inttitlepow[9, 1]",0.086,0.05,0.001,0.168,0.001,0.0,4888.0,2810.0,1.0
"inttitlepow[9, 2]",0.088,0.049,0.0,0.169,0.001,0.0,4749.0,1891.0,1.0
"inttitlepow[9, 3]",0.086,0.05,0.0,0.169,0.001,0.0,4351.0,2564.0,1.0
"inttitlepow[9, 4]",0.087,0.049,0.0,0.167,0.001,0.0,5299.0,2810.0,1.0
"inttitlepow[10, 0]",0.0,0.0,0.0,0.001,0.0,0.0,10241.0,4117.0,1.0
"inttitlepow[10, 1]",0.153,0.025,0.105,0.198,0.0,0.0,10276.0,5032.0,1.0
"inttitlepow[10, 2]",0.146,0.024,0.101,0.19,0.0,0.0,10119.0,5246.0,1.0
"inttitlepow[10, 3]",0.144,0.024,0.1,0.189,0.0,0.0,11393.0,5365.0,1.0
"inttitlepow[10, 4]",0.138,0.023,0.093,0.182,0.0,0.0,10972.0,5217.0,1.0
"inttitlepow[11, 0]",0.086,0.05,0.0,0.17,0.001,0.0,5541.0,2861.0,1.0
"inttitlepow[11, 1]",0.087,0.049,0.001,0.169,0.001,0.0,5392.0,2821.0,1.0
"inttitlepow[11, 2]",0.086,0.05,0.0,0.171,0.001,0.0,4456.0,2022.0,1.0
"inttitlepow[11, 3]",0.086,0.05,0.0,0.17,0.001,0.0,5046.0,2606.0,1.0
"inttitlepow[11, 4]",0.087,0.048,0.002,0.17,0.001,0.0,5794.0,3129.0,1.0
"inttitlepow[12, 0]",0.001,0.0,0.0,0.001,0.0,0.0,7730.0,3567.0,1.0
"inttitlepow[12, 1]",0.118,0.021,0.079,0.157,0.0,0.0,11845.0,5525.0,1.0
"inttitlepow[12, 2]",0.097,0.019,0.063,0.131,0.0,0.0,12886.0,5893.0,1.0
"inttitlepow[12, 3]",0.082,0.017,0.051,0.112,0.0,0.0,13319.0,5724.0,1.0
"inttitlepow[12, 4]",0.082,0.016,0.053,0.113,0.0,0.0,11548.0,5573.0,1.0
"inttitlepow[13, 0]",0.087,0.05,0.0,0.17,0.001,0.0,5606.0,3024.0,1.0
"inttitlepow[13, 1]",0.087,0.049,0.0,0.169,0.001,0.0,5429.0,3105.0,1.0
"inttitlepow[13, 2]",0.087,0.051,0.0,0.171,0.001,0.0,5615.0,3191.0,1.0
"inttitlepow[13, 3]",0.087,0.05,0.0,0.172,0.001,0.0,5759.0,3003.0,1.0
"inttitlepow[13, 4]",0.088,0.049,0.001,0.172,0.001,0.0,6232.0,2932.0,1.0
"inttitlepow[14, 0]",0.001,0.0,0.0,0.001,0.0,0.0,7357.0,3641.0,1.0
"inttitlepow[14, 1]",0.101,0.019,0.066,0.137,0.0,0.0,10659.0,4516.0,1.0
"inttitlepow[14, 2]",0.085,0.016,0.055,0.116,0.0,0.0,11467.0,5926.0,1.0
"inttitlepow[14, 3]",0.077,0.015,0.048,0.105,0.0,0.0,12671.0,5355.0,1.0
"inttitlepow[14, 4]",0.087,0.051,0.0,0.172,0.001,0.0,5331.0,2720.0,1.0
"inttitlepow[15, 0]",0.001,0.0,0.0,0.001,0.0,0.0,7559.0,3395.0,1.0
"inttitlepow[15, 1]",0.108,0.019,0.072,0.144,0.0,0.0,9990.0,5810.0,1.0
"inttitlepow[15, 2]",0.086,0.017,0.055,0.119,0.0,0.0,11374.0,5016.0,1.0
"inttitlepow[15, 3]",0.087,0.049,0.0,0.17,0.001,0.0,5774.0,3355.0,1.0
"inttitlepow[15, 4]",0.087,0.05,0.0,0.171,0.001,0.0,5250.0,2421.0,1.0
"inttitlepow[16, 0]",0.088,0.049,0.0,0.17,0.001,0.0,5076.0,2707.0,1.0
"inttitlepow[16, 1]",0.088,0.05,0.0,0.17,0.001,0.0,5683.0,2823.0,1.0
"inttitlepow[16, 2]",0.087,0.049,0.001,0.17,0.001,0.0,4544.0,2486.0,1.0
"inttitlepow[16, 3]",0.087,0.049,0.0,0.169,0.001,0.0,5449.0,2828.0,1.0
"inttitlepow[16, 4]",0.087,0.049,0.0,0.169,0.001,0.0,5268.0,2517.0,1.0
"inttitlepow[17, 0]",0.087,0.05,0.0,0.169,0.001,0.0,5427.0,2416.0,1.0
"inttitlepow[17, 1]",0.086,0.05,0.0,0.171,0.001,0.0,2943.0,1425.0,1.0
"inttitlepow[17, 2]",0.087,0.05,0.001,0.171,0.001,0.0,5369.0,2654.0,1.0
"inttitlepow[17, 3]",0.088,0.049,0.0,0.17,0.001,0.0,5800.0,3187.0,1.0
"inttitlepow[17, 4]",0.086,0.049,0.001,0.17,0.001,0.0,5317.0,2938.0,1.0
"noninttitlepow[0, 0]",0.443,0.215,0.042,0.815,0.002,0.002,6645.0,2986.0,1.0
"noninttitlepow[0, 1]",0.448,0.213,0.062,0.831,0.002,0.002,7582.0,3589.0,1.0
"noninttitlepow[0, 2]",0.47,0.216,0.083,0.881,0.002,0.002,6456.0,2891.0,1.0
"noninttitlepow[0, 3]",0.042,0.036,0.0,0.107,0.0,0.0,8588.0,4018.0,1.0
"noninttitlepow[0, 4]",0.042,0.037,0.0,0.11,0.0,0.0,9559.0,3861.0,1.0
"noninttitlepow[1, 0]",0.432,0.256,0.0,0.863,0.003,0.002,4988.0,2554.0,1.0
"noninttitlepow[1, 1]",0.433,0.258,0.0,0.869,0.003,0.002,5444.0,3045.0,1.0
"noninttitlepow[1, 2]",0.433,0.252,0.0,0.859,0.003,0.002,5392.0,3452.0,1.0
"noninttitlepow[1, 3]",0.431,0.257,0.0,0.865,0.003,0.002,5225.0,2618.0,1.0
"noninttitlepow[1, 4]",0.432,0.262,0.0,0.876,0.003,0.002,5490.0,3061.0,1.0
"noninttitlepow[2, 0]",0.424,0.258,0.0,0.864,0.003,0.002,4176.0,2414.0,1.0
"noninttitlepow[2, 1]",0.237,0.126,0.001,0.442,0.001,0.001,5380.0,1691.0,1.0
"noninttitlepow[2, 2]",0.121,0.069,0.0,0.239,0.001,0.001,4312.0,1707.0,1.0
"noninttitlepow[2, 3]",0.022,0.019,0.0,0.057,0.0,0.0,7440.0,3602.0,1.0
"noninttitlepow[2, 4]",0.014,0.013,0.0,0.038,0.0,0.0,8431.0,3305.0,1.0
"noninttitlepow[3, 0]",0.508,0.271,0.001,0.956,0.003,0.002,5295.0,3048.0,1.0
"noninttitlepow[3, 1]",0.486,0.266,0.02,0.939,0.003,0.002,5309.0,2963.0,1.0
"noninttitlepow[3, 2]",0.445,0.252,0.003,0.869,0.003,0.002,5621.0,3260.0,1.0
"noninttitlepow[3, 3]",0.445,0.256,0.001,0.88,0.003,0.002,5053.0,2646.0,1.0
"noninttitlepow[3, 4]",0.443,0.254,0.0,0.874,0.004,0.003,3208.0,1945.0,1.0
"noninttitlepow[4, 0]",0.463,0.232,0.0,0.85,0.003,0.002,4535.0,2104.0,1.0
"noninttitlepow[4, 1]",0.211,0.113,0.006,0.402,0.001,0.001,7479.0,3418.0,1.0
"noninttitlepow[4, 2]",0.143,0.091,0.0,0.3,0.001,0.001,5739.0,2867.0,1.0
"noninttitlepow[4, 3]",0.162,0.101,0.0,0.336,0.001,0.001,6180.0,3118.0,1.0
"noninttitlepow[4, 4]",0.123,0.082,0.0,0.268,0.001,0.001,6576.0,3400.0,1.0
"noninttitlepow[5, 0]",0.004,0.004,0.0,0.012,0.0,0.0,9690.0,3768.0,1.0
"noninttitlepow[5, 1]",0.772,0.222,0.355,1.183,0.003,0.002,7057.0,4510.0,1.0
"noninttitlepow[5, 2]",0.707,0.209,0.333,1.11,0.002,0.002,8970.0,4710.0,1.0
"noninttitlepow[5, 3]",0.591,0.19,0.243,0.953,0.002,0.001,7815.0,3920.0,1.0
"noninttitlepow[5, 4]",0.507,0.18,0.188,0.855,0.002,0.001,8582.0,3705.0,1.0
"noninttitlepow[6, 0]",0.003,0.003,0.0,0.008,0.0,0.0,9241.0,4181.0,1.0
"noninttitlepow[6, 1]",1.171,0.225,0.759,1.594,0.003,0.002,5878.0,5028.0,1.0
"noninttitlepow[6, 2]",0.955,0.197,0.589,1.321,0.002,0.002,7951.0,4925.0,1.0
"noninttitlepow[6, 3]",0.796,0.176,0.465,1.118,0.002,0.001,8533.0,5534.0,1.0
"noninttitlepow[6, 4]",0.763,0.173,0.449,1.096,0.002,0.001,8756.0,5108.0,1.0
"noninttitlepow[7, 0]",0.435,0.261,0.0,0.874,0.003,0.002,5283.0,2963.0,1.0
"noninttitlepow[7, 1]",0.432,0.255,0.002,0.868,0.003,0.002,4987.0,2688.0,1.0
"noninttitlepow[7, 2]",0.434,0.257,0.001,0.869,0.003,0.002,4577.0,2339.0,1.0
"noninttitlepow[7, 3]",0.433,0.261,0.001,0.871,0.003,0.002,4743.0,2407.0,1.0
"noninttitlepow[7, 4]",0.435,0.256,0.0,0.869,0.003,0.002,5687.0,3392.0,1.0
"noninttitlepow[8, 0]",0.004,0.004,0.0,0.011,0.0,0.0,11147.0,4561.0,1.0
"noninttitlepow[8, 1]",0.178,0.062,0.071,0.298,0.001,0.0,10149.0,4871.0,1.0
"noninttitlepow[8, 2]",0.153,0.055,0.052,0.254,0.001,0.0,9229.0,3811.0,1.0
"noninttitlepow[8, 3]",0.156,0.056,0.055,0.263,0.001,0.0,10015.0,4462.0,1.0
"noninttitlepow[8, 4]",0.154,0.056,0.054,0.258,0.0,0.0,12477.0,4358.0,1.0
"noninttitlepow[9, 0]",0.009,0.009,0.0,0.025,0.0,0.0,7686.0,3161.0,1.0
"noninttitlepow[9, 1]",0.699,0.205,0.308,1.066,0.002,0.001,9314.0,4372.0,1.0
"noninttitlepow[9, 2]",0.635,0.193,0.283,0.992,0.002,0.001,9202.0,4489.0,1.0
"noninttitlepow[9, 3]",0.621,0.192,0.268,0.977,0.002,0.001,9052.0,4916.0,1.0
"noninttitlepow[9, 4]",0.614,0.192,0.262,0.973,0.002,0.001,10019.0,4630.0,1.0
"noninttitlepow[10, 0]",0.206,0.054,0.106,0.306,0.001,0.0,10472.0,4986.0,1.0
"noninttitlepow[10, 1]",0.377,0.086,0.216,0.531,0.001,0.001,11868.0,4586.0,1.0
"noninttitlepow[10, 2]",0.358,0.083,0.204,0.513,0.001,0.001,13412.0,5365.0,1.0
"noninttitlepow[10, 3]",0.349,0.082,0.197,0.5,0.001,0.001,11334.0,5196.0,1.0
"noninttitlepow[10, 4]",0.334,0.079,0.191,0.482,0.001,0.001,11174.0,5027.0,1.0
"noninttitlepow[11, 0]",0.437,0.256,0.0,0.862,0.003,0.002,4853.0,2487.0,1.0
"noninttitlepow[11, 1]",0.434,0.26,0.001,0.872,0.003,0.002,5267.0,2501.0,1.0
"noninttitlepow[11, 2]",0.429,0.26,0.0,0.875,0.003,0.002,4158.0,2270.0,1.0
"noninttitlepow[11, 3]",0.436,0.253,0.0,0.855,0.003,0.002,5581.0,3384.0,1.0
"noninttitlepow[11, 4]",0.433,0.253,0.0,0.858,0.003,0.002,5357.0,2855.0,1.0
"noninttitlepow[12, 0]",0.004,0.003,0.0,0.01,0.0,0.0,8684.0,4313.0,1.0
"noninttitlepow[12, 1]",0.163,0.036,0.094,0.228,0.0,0.0,12361.0,5553.0,1.0
"noninttitlepow[12, 2]",0.16,0.036,0.097,0.228,0.0,0.0,11982.0,5467.0,1.0
"noninttitlepow[12, 3]",0.076,0.021,0.038,0.114,0.0,0.0,10700.0,5025.0,1.0
"noninttitlepow[12, 4]",0.303,0.059,0.191,0.411,0.001,0.0,13391.0,5340.0,1.0
"noninttitlepow[13, 0]",0.022,0.016,0.0,0.049,0.0,0.0,5862.0,2855.0,1.0
"noninttitlepow[13, 1]",0.623,0.174,0.3,0.946,0.002,0.001,10800.0,5470.0,1.0
"noninttitlepow[13, 2]",0.528,0.162,0.24,0.839,0.002,0.001,9421.0,5211.0,1.0
"noninttitlepow[13, 3]",0.513,0.159,0.229,0.819,0.002,0.001,10488.0,5245.0,1.0
"noninttitlepow[13, 4]",0.492,0.154,0.226,0.797,0.001,0.001,9940.0,5192.0,1.0
"noninttitlepow[14, 0]",0.435,0.254,0.0,0.865,0.003,0.002,5577.0,3096.0,1.0
"noninttitlepow[14, 1]",0.435,0.257,0.001,0.865,0.003,0.002,5634.0,2770.0,1.0
"noninttitlepow[14, 2]",0.433,0.254,0.003,0.867,0.003,0.002,6170.0,3725.0,1.0
"noninttitlepow[14, 3]",0.436,0.255,0.001,0.869,0.003,0.002,4931.0,2680.0,1.0
"noninttitlepow[14, 4]",0.438,0.262,0.0,0.879,0.003,0.002,4285.0,2302.0,1.0
"noninttitlepow[15, 0]",0.012,0.009,0.0,0.029,0.0,0.0,6689.0,3571.0,1.0
"noninttitlepow[15, 1]",0.012,0.01,0.0,0.029,0.0,0.0,8045.0,3265.0,1.0
"noninttitlepow[15, 2]",0.605,0.178,0.282,0.939,0.002,0.001,9122.0,4803.0,1.0
"noninttitlepow[15, 3]",0.427,0.262,0.001,0.87,0.003,0.002,4515.0,2989.0,1.0
"noninttitlepow[15, 4]",0.436,0.254,0.002,0.866,0.003,0.002,4763.0,2763.0,1.0
"noninttitlepow[16, 0]",0.439,0.25,0.0,0.86,0.003,0.002,6216.0,2976.0,1.0
"noninttitlepow[16, 1]",0.434,0.257,0.001,0.876,0.003,0.002,5670.0,2847.0,1.0
"noninttitlepow[16, 2]",0.437,0.25,0.0,0.847,0.003,0.002,5310.0,2914.0,1.0
"noninttitlepow[16, 3]",0.433,0.255,0.001,0.866,0.003,0.002,5169.0,3342.0,1.0
"noninttitlepow[16, 4]",0.435,0.256,0.001,0.87,0.003,0.002,5701.0,3371.0,1.0
"noninttitlepow[17, 0]",0.6,0.174,0.275,0.92,0.002,0.001,9795.0,4810.0,1.0
"noninttitlepow[17, 1]",0.427,0.259,0.0,0.874,0.003,0.002,4406.0,2240.0,1.0
"noninttitlepow[17, 2]",0.436,0.254,0.004,0.861,0.003,0.002,6216.0,3228.0,1.0
"noninttitlepow[17, 3]",0.434,0.256,0.001,0.858,0.003,0.002,5152.0,3071.0,1.0
"noninttitlepow[17, 4]",0.436,0.254,0.0,0.863,0.003,0.002,4675.0,2460.0,1.0
bookpow,0.025,0.017,0.0,0.055,0.0,0.0,3155.0,3312.0,1.0
hifuupow,0.011,0.008,0.0,0.026,0.0,0.0,2099.0,3065.0,1.0
CDpow,0.01,0.007,0.0,0.024,0.0,0.0,2454.0,3942.0,1.0
oldpow,0.014,0.009,0.0,0.028,0.0,0.0,1102.0,1879.0,1.0
otherpow,0.061,0.045,0.0,0.141,0.001,0.001,1438.0,2513.0,1.0
orgpow,0.099,0.1,0.0,0.286,0.001,0.001,7574.0,3790.0,1.0
seihoupow,0.016,0.01,0.0,0.032,0.0,0.0,1918.0,3098.0,1.0
indivisual[0],26.81,1.338,24.271,29.273,0.018,0.012,5792.0,5591.0,1.0
indivisual[1],27.725,1.332,25.257,30.198,0.017,0.012,5795.0,5407.0,1.0
indivisual[2],6.228,0.576,5.127,7.293,0.006,0.004,10303.0,5909.0,1.0
indivisual[3],14.338,0.931,12.584,16.127,0.011,0.008,6680.0,4784.0,1.0
indivisual[4],10.102,0.765,8.646,11.538,0.008,0.006,9143.0,5593.0,1.0
indivisual[5],6.753,0.608,5.589,7.848,0.006,0.004,9610.0,5849.0,1.0
indivisual[6],7.102,0.629,5.944,8.257,0.006,0.004,9734.0,5189.0,1.0
indivisual[7],5.934,0.571,4.895,7.042,0.006,0.004,9909.0,5623.0,1.0
indivisual[8],4.724,0.507,3.748,5.643,0.005,0.004,9925.0,5271.0,1.0
indivisual[9],5.255,0.524,4.275,6.244,0.005,0.004,10055.0,5385.0,1.0
indivisual[10],3.873,0.44,3.02,4.667,0.004,0.003,9802.0,5092.0,1.0
indivisual[11],4.282,0.47,3.414,5.189,0.004,0.003,11334.0,5848.0,1.0
indivisual[12],2.013,0.291,1.456,2.556,0.003,0.002,11539.0,4554.0,1.0
indivisual[13],4.284,0.466,3.448,5.193,0.005,0.003,9315.0,5680.0,1.0
indivisual[14],0.625,0.128,0.377,0.854,0.001,0.001,13230.0,4940.0,1.0
indivisual[15],2.634,0.343,1.997,3.281,0.003,0.002,11200.0,5502.0,1.0
indivisual[16],2.244,0.318,1.652,2.831,0.003,0.002,13291.0,5482.0,1.0
indivisual[17],3.195,0.392,2.475,3.935,0.004,0.003,9804.0,5340.0,1.0
indivisual[18],2.353,0.326,1.726,2.95,0.003,0.002,11448.0,4711.0,1.0
indivisual[19],1.191,0.208,0.793,1.568,0.002,0.001,11965.0,5050.0,1.0
indivisual[20],2.802,0.362,2.131,3.46,0.003,0.002,10671.0,5344.0,1.0
indivisual[21],3.212,0.393,2.48,3.944,0.004,0.003,11586.0,5265.0,1.0
indivisual[22],2.201,0.311,1.63,2.792,0.003,0.002,12316.0,6103.0,1.0
indivisual[23],3.294,0.394,2.583,4.058,0.004,0.003,10142.0,5910.0,1.0
indivisual[24],1.685,0.262,1.209,2.167,0.002,0.002,13159.0,5143.0,1.0
indivisual[25],1.675,0.262,1.176,2.148,0.002,0.002,11317.0,4956.0,1.0
indivisual[26],2.278,0.321,1.661,2.873,0.003,0.002,11416.0,5881.0,1.0
indivisual[27],0.871,0.163,0.581,1.185,0.002,0.001,11615.0,5565.0,1.0
indivisual[28],2.692,0.363,2.023,3.381,0.003,0.002,12017.0,5149.0,1.0
indivisual[29],0.956,0.191,0.602,1.316,0.002,0.001,8821.0,4945.0,1.0
indivisual[30],1.001,0.183,0.65,1.333,0.002,0.001,10586.0,5222.0,1.0
indivisual[31],0.59,0.123,0.365,0.826,0.001,0.001,10817.0,5179.0,1.0
indivisual[32],1.339,0.23,0.915,1.766,0.002,0.001,12067.0,5022.0,1.0
